Description,sales,revenue,Country,sales_mix,comulative_sales,revenue_mix,comulative_revenue,sales_category,revenue_category,product_mix
Christmas Star Wish List Chalkboard,12,15.0,Norway,0.002150152302454757,0.8860419279698956,0.0017500813787841125,0.8942274149081263,B,B,B_B
Red Spot Ceramic Drawer Knob,12,15.0,Norway,0.002150152302454757,0.832288120408527,0.0017500813787841125,0.8959774962869104,B,B,B_B
Playing Cards Vintage Doily,12,15.0,Norway,0.002150152302454757,0.8516394911306197,0.0017500813787841125,0.8977275776656944,B,B,B_B
Swallow Square Tissue Box,12,15.0,Norway,0.002150152302454757,0.8709908618527124,0.0017500813787841125,0.8994776590444785,B,B,B_B
Red Retrospot Tissue Box,12,15.0,Norway,0.002150152302454757,0.8688407095502576,0.0017500813787841125,0.9012277404232626,B,B,B_B
Traditional Spinning Tops,12,15.0,Norway,0.002150152302454757,0.8430388819208007,0.0017500813787841125,0.9029778218020467,B,B,B_B
Salt And Pepper Toadstools,12,15.0,Norway,0.002150152302454757,0.8344382727109817,0.0017500813787841125,0.9047279031808307,B,B,B_B
I Can Only Please One Person,12,15.0,Norway,0.002150152302454757,0.9397957355312642,0.0017500813787841125,0.9064779845596148,B,B,B_B
Glamorous Mug,12,15.0,Norway,0.002150152302454757,0.9204443648091715,0.0017500813787841125,0.9082280659383989,B,B,B_B
Blue Paisley Tissue Box,12,15.0,Norway,0.002150152302454757,0.907543450994443,0.0017500813787841125,0.909978147317183,B,B,B_B
Boudoir Square Tissue Box,12,15.0,Norway,0.002150152302454757,0.9010929940870788,0.0017500813787841125,0.911728228695967,B,B,B_B
Egg Cup Milkmaid Ingrid,12,15.0,Norway,0.002150152302454757,0.8967926894821693,0.0017500813787841125,0.9134783100747511,B,B,B_B
Bingo,4,15.0,Norway,0.0007167174341515857,0.9903243146389507,0.0017500813787841125,0.9152283914535352,C,B,C_B
Union Jack Flag Luggage Tag,12,15.0,Norway,0.002150152302454757,0.8795914710625313,0.0017500813787841125,0.9169784728323193,B,B,B_B
Red Coat Rack Paris Fashion,3,14.85,Norway,0.0005375380756136893,0.9956996953950881,0.0017325805649962714,0.9187110533973155,C,B,C_B
Baking Spaceboy,3,14.85,Norway,0.0005375380756136893,0.9908618527145644,0.0017325805649962714,0.9204436339623118,C,B,C_B
Baking Retrospot,3,14.85,Norway,0.0005375380756136893,0.9913993907901781,0.0017325805649962714,0.922176214527308,C,B,C_B
Blue Paisley Tissues,48,13.919999999999998,Norway,0.008600609209819029,0.4038702741444185,0.0016240755195116563,0.9238002900468196,A,B,A_B
Circus Parade Tissues,48,13.919999999999998,Norway,0.008600609209819029,0.36086722809532334,0.0016240755195116563,0.9254243655663312,A,B,A_B
Red Retrospot Tissues,48,13.919999999999998,Norway,0.008600609209819029,0.48987636624260883,0.0016240755195116563,0.9270484410858428,A,B,A_B
Pink Paisley Tissues,48,13.919999999999998,Norway,0.008600609209819029,0.5414800215015227,0.0016240755195116563,0.9286725166053544,A,B,A_B
Green Vintage Spot Beaker,16,13.6,Norway,0.002866869736606343,0.8046944991936911,0.0015867404500975954,0.930259257055452,B,B,B_B
Pink Vintage Spot Beaker,16,13.6,Norway,0.002866869736606343,0.81329510840351,0.0015867404500975954,0.9318459975055495,B,B,B_B
Pharmacie First Aid Tin,2,13.5,Norway,0.00035835871707579287,0.9982082064146186,0.0015750732409057014,0.9334210707464552,C,B,C_B
Small Marshmallows Pink Bowl,32,13.44,Norway,0.005733739473212686,0.5851997849847692,0.0015680729153905648,0.9349891436618457,A,B,A_B
Small Dolly Mix Orange Bowl,32,13.44,Norway,0.005733739473212686,0.5794660455115566,0.0015680729153905648,0.9365572165772362,A,B,A_B
Skull Cake Cases,24,13.2,Norway,0.004300304604909514,0.6649345995341327,0.001540071613330019,0.9380972881905663,A,B,A_B
Mushroom Cake Cases,24,13.2,Norway,0.004300304604909514,0.6692349041390422,0.001540071613330019,0.9396373598038963,A,B,A_B
Dinosaur Cake Cases,24,13.2,Norway,0.004300304604909514,0.6864361225586801,0.001540071613330019,0.9411774314172263,A,B,A_B
I Love London Cake Cases,24,13.2,Norway,0.004300304604909514,0.7509406916323225,0.001540071613330019,0.9427175030305563,A,B,A_B
Vintage Leaf Cake Cases,24,13.2,Norway,0.004300304604909514,0.6305321626948568,0.001540071613330019,0.9442575746438864,A,B,A_B
Sweetheart Fairy Cake Cases,24,13.2,Norway,0.004300304604909514,0.6219315534850378,0.001540071613330019,0.9457976462572164,A,B,A_B
Cake Cases Dolly Girl,24,13.2,Norway,0.004300304604909514,0.729439168607775,0.001540071613330019,0.9473377178705464,A,B,A_B
Danish Rose Round Sewing Box,3,12.75,Norway,0.0005375380756136893,0.9930120050170194,0.0014875691719664957,0.9488252870425129,C,B,C_B
Skulls Storage Box Small,6,12.6,Norway,0.0010750761512273786,0.9677477154631758,0.0014700683581786544,0.9502953554006915,C,C,C_C
Four Hook White Lovebirds,6,12.6,Norway,0.0010750761512273786,0.9763483246729948,0.0014700683581786544,0.9517654237588702,C,C,C_C
Antique All Glass Candlestick,6,12.6,Norway,0.0010750761512273786,0.9774234008242222,0.0014700683581786544,0.9532354921170488,C,C,C_C
French Enamel Candleholder,6,12.6,Norway,0.0010750761512273786,0.9688227916144032,0.0014700683581786544,0.9547055604752275,C,C,C_C
Empire Rosette,10,12.5,Norway,0.0017917935853789643,0.9458878337215526,0.0014584011489867604,0.9561639616242142,B,C,B_C
Red Retrospot Oven Glove,10,12.5,Norway,0.0017917935853789643,0.9512632144776895,0.0014584011489867604,0.957622362773201,C,C,C_C
Led Dolly Lights,2,12.5,Norway,0.00035835871707579287,0.9989249238487702,0.0014584011489867604,0.9590807639221878,C,C,C_C
Colouring Pencils Brown Tube,10,12.5,Norway,0.0017917935853789643,0.9476796273069316,0.0014584011489867604,0.9605391650711745,B,C,B_C
Embossed Heart Trinket Box,6,12.48,Norway,0.0010750761512273786,0.970972943916858,0.0014560677071483816,0.9619952327783229,C,C,C_C
Parisienne Key Cabinet,2,11.5,Norway,0.00035835871707579287,0.9985665651316944,0.0013417290570678197,0.9633369618353907,C,C,C_C
Zinc T-Light Holder Star Large,12,11.4,Norway,0.002150152302454757,0.8365884250134364,0.0013300618478759255,0.9646670236832666,B,C,B_C
Black Ear Muff Headphones,2,10.98,Norway,0.00035835871707579287,0.9960580541121639,0.0012810595692699705,0.9659480832525366,C,C,C_C
Hanging Heart Zinc T-Light Holder,12,10.2,Norway,0.002150152302454757,0.9182942125067167,0.0011900553375731964,0.9671381385901098,B,C,B_C
Snowstorm Photo Frame Fridge Magnet,12,10.2,Norway,0.002150152302454757,0.8817416233649861,0.0011900553375731964,0.968328193927683,B,C,B_C
French Floral Cushion Cover,12,10.2,Norway,0.002150152302454757,0.916144060204262,0.0011900553375731964,0.9695182492652562,B,C,B_C
Vintage Snap Cards,12,10.2,Norway,0.002150152302454757,0.8408887296183459,0.0011900553375731964,0.9707083046028294,B,C,B_C
Jam Jar With Green Lid,12,10.2,Norway,0.002150152302454757,0.9354954309263547,0.0011900553375731964,0.9718983599404026,B,C,B_C
Big Doughnut Fridge Magnets,12,10.2,Norway,0.002150152302454757,0.9053932986919883,0.0011900553375731964,0.9730884152779758,B,C,B_C
Fridge Magnets Us Diner,12,10.2,Norway,0.002150152302454757,0.8838917756674408,0.0011900553375731964,0.9742784706155491,B,C,B_C
Magic Drawing Slate Spaceboy,24,10.08,Norway,0.004300304604909514,0.7079376455832276,0.0011760546865429236,0.975454525302092,A,C,A_C
Mini Jigsaw Dolly Girl,24,10.08,Norway,0.004300304604909514,0.7036373409783181,0.0011760546865429236,0.9766305799886349,A,C,A_C
Mini Jigsaw Dinosaur,24,10.08,Norway,0.004300304604909514,0.6778355133488612,0.0011760546865429236,0.9778066346751778,A,C,A_C
Mini Jigsaw Bake A Cake,24,10.08,Norway,0.004300304604909514,0.6735352087439517,0.0011760546865429236,0.9789826893617207,A,C,A_C
Magic Drawing Slate Dolly Girl,24,10.08,Norway,0.004300304604909514,0.6047303350653999,0.0011760546865429236,0.9801587440482636,A,C,A_C
Travel Card Wallet Transport,24,10.08,Norway,0.004300304604909514,0.6348324672997663,0.0011760546865429236,0.9813347987348066,A,C,A_C
Booze & Women Greeting Card,24,10.08,Norway,0.004300304604909514,0.738039777817594,0.0011760546865429236,0.9825108534213495,A,C,A_C
Polkadot Rain Hat,24,10.08,Norway,0.004300304604909514,0.720838559397956,0.0011760546865429236,0.9836869081078924,A,C,A_C
Magic Drawing Slate Bunnies,24,10.08,Norway,0.004300304604909514,0.6950367317684991,0.0011760546865429236,0.9848629627944353,A,C,A_C
Porcelain Budah Incense Holder,100,10.0,Norway,0.017917935853789643,0.18347966314280595,0.0011667209191894084,0.9860296837136248,A,C,A_C
Party Charms,12,9.96,Norway,0.002150152302454757,0.8666905572478029,0.0011620540355126508,0.9871917377491374,B,C,B_C
Office Mug Warmer Pink,2,9.9,Norway,0.00035835871707579287,0.9999999999999976,0.0011550537099975144,0.9883467914591348,C,C,C_C
Open Closed Metal Sign,2,9.9,Norway,0.00035835871707579287,0.9996416412829218,0.0011550537099975144,0.9895018451691323,C,C,C_C
Toxic Area Door Hanger,24,9.36,Norway,0.004300304604909514,0.6176312488801283,0.0010920507803612862,0.9905938959494935,A,C,A_C
Bird Light Pink Feather,24,9.36,Norway,0.004300304604909514,0.7337394732126845,0.0010920507803612862,0.9916859467298548,A,C,A_C
Moody Boy Door Hanger,24,9.36,Norway,0.004300304604909514,0.6563339903243137,0.0010920507803612862,0.992777997510216,A,C,A_C
Retro Mod Tray,10,8.5,Norway,0.0017917935853789643,0.9530550080630684,0.000991712781310997,0.993769710291527,C,C,C_C
Mini Playing Cards Fun Fair,20,8.4,Norway,0.0035835871707579287,0.7792510302813099,0.000980045572119103,0.9947497558636461,A,C,A_C
Mini Playing Cards Dolly Girl,20,8.4,Norway,0.0035835871707579287,0.7828346174520678,0.000980045572119103,0.9957298014357652,A,C,A_C
Small Chocolates Pink Bowl,16,6.72,Norway,0.002866869736606343,0.8190288478767227,0.0007840364576952824,0.9965138378934605,B,C,B_C
Card Suki Birthday,12,5.04,Norway,0.002150152302454757,0.823687511198708,0.0005880273432714618,0.9971018652367319,B,C,B_C
Card Birthday Cowboy,12,5.04,Norway,0.002150152302454757,0.9032431463895335,0.0005880273432714618,0.9976898925800034,B,C,B_C
Fancy Font Birthday Card,12,5.04,Norway,0.002150152302454757,0.9096936032968977,0.0005880273432714618,0.9982779199232749,B,C,B_C
Birthday Card Retro Spot,12,5.04,Norway,0.002150152302454757,0.8258376635011627,0.0005880273432714618,0.9988659472665463,B,C,B_C
Card Party Games,12,5.04,Norway,0.002150152302454757,0.898942841784624,0.0005880273432714618,0.9994539746098178,B,C,B_C
Pastel Colour Honeycomb Fan,12,4.68,Norway,0.002150152302454757,0.8451890342232554,0.0005460253901806431,0.9999999999999984,B,C,B_C
Ceramic Cake Bowl + Hanging Cakes,54,152.10000000000002,Poland,0.05065666041275797,0.11819887429643527,0.07529963909640432,0.07529963909640432,A,A,A_A
French Chateau Large Platter,48,93.6,Poland,0.0450281425891182,0.16322701688555347,0.04633823944394111,0.12163787854034543,A,A,A_A
French Chateau Small Fruitbowl,72,90.0,Poland,0.0675422138836773,0.0675422138836773,0.04455599946532799,0.16619387800567342,A,A,A_A
Spice Tins Pantry,24,82.80000000000001,Poland,0.0225140712945591,0.4765478424015011,0.04099151950810176,0.20718539751377518,A,A,A_A
Wicker Oval Baskets W Lids,8,63.6,Poland,0.0075046904315197,0.897748592870544,0.03148623962216511,0.2386716371359403,B,A,B_A
Ceramic Cake Spotted Mug,48,60.0,Poland,0.0450281425891182,0.20825515947467166,0.029703999643551995,0.2683756367794923,A,A,A_A
Ceramic Plate Strawberry,36,53.64,Poland,0.03377110694183865,0.3133208255159475,0.026555375681335484,0.29493101246082776,A,A,A_A
Ivory Kitchen Scales,6,51.0,Poland,0.005628517823639775,0.9315196998123829,0.025248399697019194,0.32017941215784695,B,A,B_A
Metal Hook Hanger French Chateau,16,47.2,Poland,0.0150093808630394,0.5365853658536587,0.023367146386260904,0.34354655854410787,A,A,A_A
Cake Tins Pantry,9,44.550000000000004,Poland,0.008442776735459663,0.8752345215759849,0.022055219735337358,0.36560177827944523,B,A,B_A
Pearl Crystal Pumpkin T-Light Hldr,24,39.6,Poland,0.0225140712945591,0.49906191369606023,0.019604639764744317,0.38520641804418954,A,A,A_A
Soft Pink Rose Towel,8,37.2,Poland,0.0075046904315197,0.8827392120075046,0.018416479779002237,0.4036228978231918,B,A,B_A
Mini Cake Stand With Hanging Cakes,24,34.8,Poland,0.0225140712945591,0.3864915572232646,0.017228319793260154,0.42085121761645194,A,A,A_A
Black Kitchen Scales,4,34.0,Poland,0.00375234521575985,0.9624765478424018,0.016832266464679464,0.4376834840811314,C,A,C_A
French Paisley Cushion Cover,36,30.599999999999998,Poland,0.03377110694183865,0.2795497185741088,0.015149039818211515,0.4528325238993429,A,A,A_A
Pantry Jelly Moulds,24,30.0,Poland,0.0225140712945591,0.5215759849906193,0.014851999821775997,0.4676845237211189,A,A,A_A
Open Closed Metal Sign,6,29.700000000000003,Poland,0.005628517823639775,0.9090056285178236,0.014703479823558237,0.48238800354467715,B,A,B_A
Large Chinese Style Scissor,30,25.5,Poland,0.028142589118198873,0.34146341463414637,0.012624199848509597,0.49501220339318674,A,A,A_A
Vintage Sky Blue Cutlery,2,25.5,Poland,0.001876172607879925,0.9990619136960607,0.012624199848509597,0.5076364032416963,C,A,C_A
Vintage Pistachio Cutlery,2,25.5,Poland,0.001876172607879925,0.9953095684803007,0.012624199848509597,0.5202606030902059,C,A,C_A
Led Dolly Lights,4,25.0,Poland,0.00375234521575985,0.9699812382739215,0.012376666518146664,0.5326372696083526,C,A,C_A
Jam Jar Magnets,12,24.96,Poland,0.01125703564727955,0.7504690431519698,0.01235686385171763,0.5449941334600702,A,A,A_A
Box Vintage Alphabet Blocks,2,23.9,Poland,0.001876172607879925,0.9859287054409008,0.01183209319134821,0.5568262266514185,C,A,C_A
French Style Embossed Heart Cabinet,1,21.95,Poland,0.0009380863039399625,1.0000000000000007,0.010866713202932771,0.5676929398543512,C,A,C_A
Jumbo Bag Woodland Animals,10,20.8,Poland,0.009380863039399626,0.8386491557223262,0.010297386543098025,0.5779903263974492,B,A,B_A
Felt Toadstool Small,24,20.4,Poland,0.0225140712945591,0.3639774859287055,0.010099359878807676,0.5880896862762569,A,A,A_A
Felt Farm Animal White Bunny,24,20.4,Poland,0.0225140712945591,0.40900562851782374,0.010099359878807676,0.5981890461550646,A,A,A_A
Woodland Storage Box Small,24,20.4,Poland,0.0225140712945591,0.454033771106942,0.010099359878807676,0.6082884060338724,A,A,A_A
Fairy Soap Soap Holder,12,20.28,Poland,0.01125703564727955,0.795497185741088,0.010039951879520575,0.6183283579133929,A,A,A_A
Retrospot Tea Coffee Sugar,4,19.8,Poland,0.00375234521575985,0.9549718574108821,0.009802319882372158,0.628130677795765,C,A,C_A
Tea Coffee Sugar Tins Pantry,4,19.8,Poland,0.00375234521575985,0.9512195121951222,0.009802319882372158,0.6379329976781372,C,A,C_A
Garden Metal Sign,12,19.8,Poland,0.01125703564727955,0.6941838649155722,0.009802319882372158,0.6477353175605093,A,A,A_A
Large Heart Measuring Spoons,12,19.8,Poland,0.01125703564727955,0.7166979362101312,0.009802319882372158,0.6575376374428814,A,A,A_A
Vintage Union Jack Cushion Cover,4,19.8,Poland,0.00375234521575985,0.9587242026266419,0.009802319882372158,0.6673399573252535,C,A,C_A
Plasters In Tin Vintage Paisley,12,19.8,Poland,0.01125703564727955,0.818011257035647,0.009802319882372158,0.6771422772076257,B,A,B_A
Mint Green Rose Towel,4,18.6,Poland,0.00375234521575985,0.9737335834896813,0.009208239889501119,0.6863505170971268,C,A,C_A
Ceramic Cake Spotted Plate,12,17.88,Poland,0.01125703564727955,0.6604127579737336,0.008851791893778493,0.6952023089909053,A,A,A_A
Edwardian Parasol Black,3,17.85,Poland,0.0028142589118198874,0.979362101313321,0.008836939893956718,0.704039248884862,C,A,C_A
French Enamel Pot W Lid,6,17.700000000000003,Poland,0.005628517823639775,0.9202626641651033,0.008762679894847839,0.7128019287797098,B,A,B_A
Green Goose Feather Christmas Tree,6,17.700000000000003,Poland,0.005628517823639775,0.9427767354596626,0.008762679894847839,0.7215646086745576,B,A,B_A
Stripey Chocolate Nesting Boxes,6,17.700000000000003,Poland,0.005628517823639775,0.9258911819887431,0.008762679894847839,0.7303272885694054,B,A,B_A
Traditional Spinning Tops,12,17.4,Poland,0.01125703564727955,0.6153846153846154,0.008614159896630077,0.7389414484660355,A,A,A_A
Dolly Pegs Retrospot,12,17.4,Poland,0.01125703564727955,0.649155722326454,0.008614159896630077,0.7475556083626655,A,A,A_A
Homemade Jam Scented Candles,12,17.4,Poland,0.01125703564727955,0.7392120075046903,0.008614159896630077,0.7561697682592956,A,A,A_A
Ceramic Strawberry Cake Money Bank,12,17.4,Poland,0.01125703564727955,0.6378986866791745,0.008614159896630077,0.7647839281559257,A,A,A_A
Hook Photo Shelf Antique White,2,17.0,Poland,0.001876172607879925,0.9934333958724207,0.008416133232339732,0.7732000613882654,C,A,C_A
Small Chinese Style Scissor,40,16.8,Poland,0.0375234521575985,0.24577861163227016,0.008317119900194559,0.7815171812884599,A,A,A_A
Recycled Acapulco Mat Turquoise,2,16.5,Poland,0.001876172607879925,0.9878048780487808,0.008168599901976797,0.7896857811904368,C,A,C_A
Doormat Airmail,2,15.9,Poland,0.001876172607879925,0.9915572232645408,0.007871559905541278,0.797557341095978,C,A,C_A
Pink Fairy Cake Childrens Apron,8,15.6,Poland,0.0075046904315197,0.8902439024390243,0.007723039907323518,0.8052803810033015,B,B,B_B
Gumball Magazine Rack,2,15.3,Poland,0.001876172607879925,0.9896810506566608,0.007574519909105759,0.8128549009124072,C,B,C_B
Poste France Cushion Cover,4,15.0,Poland,0.00375234521575985,0.9662288930581616,0.007425999910887999,0.8202809008232952,C,B,C_B
Red/Cream Stripe Cushion Cover,12,15.0,Poland,0.01125703564727955,0.5478424015009382,0.007425999910887999,0.8277069007341832,A,B,A_B
Money Box Biscuits,12,15.0,Poland,0.01125703564727955,0.5590994371482177,0.007425999910887999,0.8351329006450712,A,B,A_B
Wooden Stocking Decoration,12,15.0,Poland,0.01125703564727955,0.6829268292682926,0.007425999910887999,0.8425589005559592,A,B,A_B
Red Spotty Luggage Tag,12,15.0,Poland,0.01125703564727955,0.8067542213883675,0.007425999910887999,0.8499849004668472,B,B,B_B
Medium Ceramic Top Storage Jar,12,15.0,Poland,0.01125703564727955,0.7279549718574108,0.007425999910887999,0.8574109003777352,A,B,A_B
Blue Tea Towel Classic,12,15.0,Poland,0.01125703564727955,0.6716697936210131,0.007425999910887999,0.8648369002886231,A,B,A_B
Victorian Glass Hanging T-Light,12,15.0,Poland,0.01125703564727955,0.5928705440900564,0.007425999910887999,0.8722629001995111,A,B,A_B
Vintage Red Trim Enamel Bowl,12,15.0,Poland,0.01125703564727955,0.5703564727954973,0.007425999910887999,0.8796889001103991,A,B,A_B
French Kitchen Sign Blue Metal,12,15.0,Poland,0.01125703564727955,0.7054409005628517,0.007425999910887999,0.8871149000212871,A,B,A_B
Heart Cookie Cutters,12,15.0,Poland,0.01125703564727955,0.7617260787992494,0.007425999910887999,0.8945408999321751,A,B,A_B
French Blue Metal Door Sign No,12,15.0,Poland,0.01125703564727955,0.7729831144465289,0.007425999910887999,0.9019668998430631,A,B,A_B
Emergency First Aid Tin,12,15.0,Poland,0.01125703564727955,0.7842401500938084,0.007425999910887999,0.9093928997539511,A,B,A_B
Vintage Union Jack Shopping Bag,3,14.85,Poland,0.0028142589118198874,0.9821763602251409,0.007351739911779118,0.9167446396657302,C,B,C_B
Baking Spaceboy,3,14.85,Poland,0.0028142589118198874,0.9765478424015012,0.007351739911779118,0.9240963795775092,C,B,C_B
Sweetheart Recipe Book Stand,2,13.5,Poland,0.001876172607879925,0.9971857410881807,0.006683399919799198,0.9307797794973084,C,B,C_B
Blue Polkadot Washing Up Gloves,6,12.6,Poland,0.005628517823639775,0.9146341463414634,0.0062378399251459184,0.9370176194224543,B,B,B_B
Empire Rosette,10,12.5,Poland,0.009380863039399626,0.8574108818011256,0.006188333259073332,0.9432059526815276,B,B,B_B
French Blue Metal Door Sign,10,12.5,Poland,0.009380863039399626,0.8480300187617259,0.006188333259073332,0.9493942859406009,B,B,B_B
Birdhouse Garden Marker,10,12.5,Poland,0.009380863039399626,0.8667917448405252,0.006188333259073332,0.9555826191996742,B,C,B_C
Cases Woodland,2,11.9,Poland,0.001876172607879925,0.9840525328330209,0.005891293262637812,0.9614739124623121,C,C,C_C
Bottle Bag Retrospot,5,10.5,Poland,0.004690431519699813,0.9474671669793624,0.005198199937621599,0.9666721123999337,B,C,B_C
Christmas Musical Zinc Star,12,10.2,Poland,0.01125703564727955,0.626641651031895,0.005049679939403838,0.9717217923393375,A,C,A_C
Zinc Willie Winkie Candle Stick,12,10.2,Poland,0.01125703564727955,0.6041275797373359,0.005049679939403838,0.9767714722787414,A,C,A_C
Zinc T-Light Holder Stars Small,12,9.96,Poland,0.01125703564727955,0.5816135084427768,0.004930863940829631,0.981702336219571,A,C,A_C
Glass Chalice Blue Small,6,9.9,Poland,0.005628517823639775,0.9033771106941838,0.004901159941186079,0.9866034961607572,B,C,B_C
Small Pink Glass Sundae Dish,6,9.9,Poland,0.005628517823639775,0.9371482176360227,0.004901159941186079,0.9915046561019433,B,C,B_C
Noel Garland Painted Zinc,24,9.36,Poland,0.0225140712945591,0.43151969981238286,0.00463382394439411,0.9961384800463374,A,C,A_C
Herb Marker Basil,12,7.800000000000001,Poland,0.01125703564727955,0.8292682926829266,0.0038615199536617597,0.9999999999999992,B,C,B_C
Tea Time Teapot In Gift Box,36,263.15999999999997,Portugal,0.009130103981739792,0.302561501394877,0.037349963595281734,0.037349963595281734,A,A,A_A
Office Mug Warmer Choc+Blue,54,159.3,Portugal,0.013695155972609688,0.11843773776312454,0.022609246088799138,0.059959209684080875,A,A,A_A
Lunch Bag Vintage Doily,83,136.95,Portugal,0.021049961957900078,0.05148364189703272,0.019437139057508105,0.07939634874158898,A,A,A_A
Cabin Bag Vintage Paisley,4,119.8,Portugal,0.001014455997971088,0.9525741820948507,0.017003061402624836,0.09639941014421381,C,A,C_A
Red Retrospot Traditional Teapot,16,115.2,Portugal,0.004057823991884352,0.6353030687293941,0.016350189261956437,0.11274959940617024,A,A,A_A
Wash Bag Vintage Rose Paisley,42,107.10000000000001,Portugal,0.010651787978696424,0.26401217347197564,0.015200566579475126,0.12795016598564538,A,A,A_A
Jumbo Bag Pink Vintage Paisley,50,100.1,Portugal,0.0126806999746386,0.15647983768704035,0.014207065495849299,0.14215723148149467,A,A,A_A
Fridge Magnets La Vie En Rose,120,86.39999999999999,Portugal,0.03043367993913264,0.03043367993913264,0.012262641946467326,0.15441987342796198,A,A,A_A
Tv Dinner Tray Air Hostess,15,74.25,Portugal,0.00380420999239158,0.6431651027136701,0.01053820792274536,0.16495808135070733,A,A,A_A
Red Retrospot Mug,24,70.80000000000001,Portugal,0.006086735987826528,0.4897286330205431,0.010048553817244062,0.1750066351679514,A,A,A_A
Cosmetic Bag Vintage Rose Paisley,32,67.2,Portugal,0.008115647983768704,0.326908445346183,0.009537610402807923,0.18454424557075932,A,A,A_A
Lunch Bag Cars Blue,40,66.0,Portugal,0.01014455997971088,0.2741567334516865,0.00936729593132921,0.19391154150208853,A,A,A_A
Jumbo Bag Alphabet,30,62.400000000000006,Portugal,0.00760841998478316,0.3725589652548821,0.008856352516893071,0.2027678940189816,A,A,A_A
Coffee Mug Pink Paisley,24,61.2,Portugal,0.006086735987826528,0.422774537154451,0.008686038045414358,0.21145393206439594,A,A,A_A
Ice Cream Pen Lip Gloss,48,60.0,Portugal,0.012173471975653057,0.24220136951559726,0.008515723573935645,0.2199696556383316,A,A,A_A
Ice Cream Sundae Lip Gloss,48,60.0,Portugal,0.012173471975653057,0.2056809535886381,0.008515723573935645,0.22848537921226725,A,A,A_A
Red Retrospot Picnic Bag,20,59.0,Portugal,0.00507227998985544,0.5820441288359121,0.008373794847703384,0.23685917405997065,A,A,A_A
Jumbo Shopper Vintage Red Paisley,30,58.5,Portugal,0.00760841998478316,0.3421252853157494,0.008302830484587253,0.2451620045445579,A,A,A_A
Jumbo Storage Bag Suki,30,58.5,Portugal,0.00760841998478316,0.34973370530053255,0.008302830484587253,0.25346483502914513,A,A,A_A
Food Container Love Heart,30,58.5,Portugal,0.00760841998478316,0.3573421252853157,0.008302830484587253,0.2617676655137324,A,A,A_A
S Christmas Gift Bag Large,44,55.0,Portugal,0.011159015977681968,0.2533603854932792,0.007806079942774341,0.2695737454565067,A,A,A_A
Victorian Metal Postcard Spring,32,54.08,Portugal,0.008115647983768704,0.31067714937864566,0.007675505514640661,0.27724925097114733,A,A,A_A
Paper Vintage Chick Paper Egg,18,53.10000000000001,Portugal,0.004565051990869896,0.5962465128075073,0.007536415362933047,0.28478566633408037,A,A,A_A
Song Bird Paper Eggs,18,53.10000000000001,Portugal,0.004565051990869896,0.6190717727618567,0.007536415362933047,0.2923220816970134,A,A,A_A
Recipe Box Retrospot,18,53.10000000000001,Portugal,0.004565051990869896,0.6099416687801169,0.007536415362933047,0.29985849705994644,A,A,A_A
Natural Slate Heart Chalkboard,18,53.1,Portugal,0.004565051990869896,0.605376616789247,0.007536415362933045,0.3073949124228795,A,A,A_A
Christmas Metal Tags,60,51.0,Portugal,0.01521683996956632,0.10474258179051485,0.007238365037845297,0.3146332774607248,A,A,A_A
Lunch Bag Paisley Park,30,49.5,Portugal,0.00760841998478316,0.3345168653309662,0.007025471948496906,0.3216587494092217,A,A,A_A
Wooden Advent Calendar Red,6,47.7,Portugal,0.001521683996956632,0.8678671062642648,0.006770000241278838,0.3284287496505005,B,A,B_A
Baking Retrospot,9,44.55,Portugal,0.002282525995434948,0.8343900583312195,0.0063229247536472155,0.3347516744041477,B,A,B_A
Red Retrospot Peg Bag,18,43.2,Portugal,0.004565051990869896,0.6145067207709868,0.006131320973233665,0.34088299537738137,A,A,A_A
Tea Time Table Cloth,4,42.6,Portugal,0.001014455997971088,0.9566320060867352,0.006046163737494308,0.34692915911487565,C,A,C_A
Polkadot Pen,48,40.8,Portugal,0.012173471975653057,0.19350748161298506,0.005790692030276238,0.35271985114515186,A,A,A_A
Christmas Gingham Star,48,40.8,Portugal,0.012173471975653057,0.2300278975399442,0.005790692030276238,0.3585105431754281,A,A,A_A
Colour Bird Ornament,24,40.56,Portugal,0.006086735987826528,0.41668780116662446,0.005756629135980496,0.3642671723114086,A,A,A_A
Pocket Bag Blue Paisley Red Spot,24,40.2,Portugal,0.006086735987826528,0.45929495308141033,0.005705534794536882,0.3699727071059455,A,A,A_A
Cooking Retrospot,4,39.8,Portugal,0.001014455997971088,0.9444585341110817,0.005648763304043977,0.37562147040998944,B,A,B_A
Red Toadstool Led Night Light,24,39.6,Portugal,0.006086735987826528,0.49581536900836964,0.005620377558797526,0.38124184796878696,A,A,A_A
Hot Water Bottle Sex Bomb,8,39.6,Portugal,0.002028911995942176,0.8569617042860758,0.005620377558797526,0.3868622255275845,B,A,B_A
Jumbo Bag Red Retrospot,20,39.0,Portugal,0.00507227998985544,0.5718995688562011,0.005535220323058169,0.3923974458506426,A,A,A_A
Sunflower Decorative Parasol,3,38.25,Portugal,0.000760841998478316,0.9721024600557948,0.005428773778383973,0.3978262196290266,C,A,C_A
Ribbons Purse,18,37.800000000000004,Portugal,0.004565051990869896,0.5916814608166374,0.005364905851579457,0.40319112548060604,A,A,A_A
Rabbit Night Light,18,37.44,Portugal,0.004565051990869896,0.6008115647983772,0.0053138115101358414,0.40850493699074186,A,A,A_A
