antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
STRAWBERRY CERAMIC TRINKET BOX,SAVE THE PLANET COTTON TOTE BAG,0.06873315363881402,0.0646900269541779,0.02425876010781671,0.3529411764705882,5.455882352941176,1.0,0.01981241054627618,1.4454790492526342,0.8769898697539797,0.22222222222222224,0.3081878284454992,0.3639705882352941
STRAWBERRY CERAMIC TRINKET BOX,WOODLAND DESIGN  COTTON TOTE BAG,0.06873315363881402,0.09433962264150944,0.02425876010781671,0.3529411764705882,3.741176470588235,1.0,0.017774500330570105,1.3996569468267581,0.7867824409068982,0.17475728155339804,0.2855392156862745,0.30504201680672266
PLASTERS IN TIN STRONGMAN,PLASTERS IN TIN SPACEBOY + PLASTERS IN TIN WOODLAND ANIMALS,0.07277628032345014,0.05660377358490566,0.025606469002695417,0.3518518518518518,6.216049382716048,1.0,0.02148705690891522,1.4555256064690028,0.9049877600979191,0.24675324675324672,0.31296296296296294,0.4021164021164021
MEMO BOARD COTTAGE DESIGN,ROUND SNACK BOXES SET OF4 WOODLAND ,0.07681940700808626,0.2722371967654987,0.026954177897574125,0.3508771929824561,1.2888657286781309,1.0,0.006041077876504819,1.1211481022801777,0.24277372262773717,0.08368200836820083,0.10805717998700448,0.22494354698627755
STRAWBERRY LUNCH BOX WITH CUTLERY,ROUND SNACK BOXES SET OF 4 FRUITS ,0.07681940700808626,0.1752021563342318,0.026954177897574125,0.3508771929824561,2.002699055330634,1.0,0.013495252141440414,1.2706345159175347,0.5423357664233577,0.11976047904191617,0.21299162940029812,0.252361673414305
BIG DOUGHNUT FRIDGE MAGNETS,SAVE THE PLANET COTTON TOTE BAG + WOODLAND CHARLOTTE BAG,0.06199460916442048,0.03099730458221024,0.0215633423180593,0.3478260869565218,11.221172022684312,1.0,0.019641676535334676,1.4858041329739442,0.9710847701149425,0.30188679245283023,0.32696377819435213,0.5217391304347827
PLASTERS IN TIN CIRCUS PARADE  + PLASTERS IN TIN WOODLAND ANIMALS,WOODLAND CHARLOTTE BAG,0.07008086253369272,0.1752021563342318,0.02425876010781671,0.34615384615384615,1.975739644970414,1.0,0.01198044187415087,1.261455525606469,0.5310789049919484,0.10975609756097561,0.20726495726495728,0.2423076923076923
WOODLAND CHARLOTTE BAG,RED TOADSTOOL LED NIGHT LIGHT,0.1752021563342318,0.14016172506738545,0.06064690026954178,0.34615384615384615,2.469674556213018,1.0,0.0360902638022101,1.3150467734263516,0.7214960058097315,0.2380952380952381,0.23957077405353266,0.3894230769230769
FAWN BLUE HOT WATER BOTTLE,ROUND SNACK BOXES SET OF4 WOODLAND ,0.07008086253369272,0.2722371967654987,0.02425876010781671,0.34615384615384615,1.2715156130997713,1.0,0.0051801425447359425,1.1130489931821785,0.22962962962962957,0.07627118644067796,0.10156695156695152,0.2176313785224676
FAWN BLUE HOT WATER BOTTLE,WOODLAND DESIGN  COTTON TOTE BAG,0.07008086253369272,0.09433962264150944,0.02425876010781671,0.34615384615384615,3.669230769230769,1.0,0.017647357981996643,1.3851276359600444,0.7822866344605475,0.17307692307692307,0.2780448717948718,0.30164835164835163
PLASTERS IN TIN WOODLAND ANIMALS + ROUND SNACK BOXES SET OF4 WOODLAND ,WOODLAND CHARLOTTE BAG,0.07412398921832884,0.1752021563342318,0.025606469002695417,0.34545454545454546,1.9717482517482519,1.0,0.012619786255548854,1.2601078167115902,0.5322914272581015,0.1144578313253012,0.20641711229946527,0.2458041958041958
PLASTERS IN TIN CIRCUS PARADE ,ROUND SNACK BOXES SET OF 4 FRUITS  + ROUND SNACK BOXES SET OF4 WOODLAND ,0.12129380053908356,0.14016172506738545,0.04177897574123989,0.34444444444444444,2.4574786324786326,1.0,0.024778227417702574,1.3116177075243274,0.6749455768850188,0.1901840490797546,0.23758272378962034,0.32126068376068373
SPACEBOY LUNCH BOX ,ROUND SNACK BOXES SET OF 4 FRUITS ,0.09029649595687332,0.1752021563342318,0.03099730458221024,0.34328358208955223,1.959357060849598,1.0,0.015177163781140791,1.2559421710365106,0.5382286634460547,0.132183908045977,0.20378499658569896,0.26010332950631454
6 RIBBONS RUSTIC CHARM,ROUND SNACK BOXES SET OF4 WOODLAND ,0.1105121293800539,0.2722371967654987,0.03773584905660377,0.3414634146341463,1.254286404250181,1.0,0.00765033674559179,1.105121293800539,0.2279220779220779,0.10937499999999999,0.09512195121951211,0.24003863801014247
6 RIBBONS RUSTIC CHARM,REGENCY CAKESTAND 3 TIER,0.1105121293800539,0.12533692722371967,0.03773584905660377,0.3414634146341463,2.7243640178337265,1.0,0.023884598339157664,1.3281920734750923,0.7115800865800866,0.19047619047619047,0.24709684693148934,0.32126934172567534
PACK OF 72 RETROSPOT CAKE CASES,ROUND SNACK BOXES SET OF4 WOODLAND ,0.0673854447439353,0.2722371967654987,0.022911051212938006,0.34,1.248910891089109,1.0,0.004566226633052652,1.1026709139916688,0.21370282216933015,0.07234042553191489,0.0931111111111111,0.2120792079207921
COFFEE MUG APPLES DESIGN,ROUND SNACK BOXES SET OF 4 FRUITS  + ROUND SNACK BOXES SET OF4 WOODLAND ,0.0673854447439353,0.14016172506738545,0.022911051212938006,0.34,2.425769230769231,1.0,0.013466191033195051,1.302785265049416,0.6302278136688201,0.12408759124087591,0.2324137931034483,0.25173076923076926
GUMBALL COAT RACK,REGENCY CAKESTAND 3 TIER,0.08355795148247978,0.12533692722371967,0.02830188679245283,0.33870967741935487,2.702393340270552,1.0,0.017828989908530164,1.3226612320031557,0.6873949579831934,0.15671641791044777,0.24394850638699742,0.28225806451612906
ROUND SNACK BOXES SET OF 4 FRUITS  + ROUND SNACK BOXES SET OF4 WOODLAND ,WOODLAND CHARLOTTE BAG,0.14016172506738545,0.1752021563342318,0.04716981132075472,0.33653846153846156,1.9208579881656807,1.0,0.022613174853423037,1.2431735614672448,0.5575459023734887,0.17587939698492464,0.19560708898944199,0.3028846153846154
SAVE THE PLANET COTTON TOTE BAG,BIG DOUGHNUT FRIDGE MAGNETS + WOODLAND CHARLOTTE BAG,0.0646900269541779,0.025606469002695417,0.0215633423180593,0.3333333333333333,13.017543859649123,1.0,0.01990685914807361,1.4615902964959568,0.9870317002881844,0.3137254901960784,0.31581373905025356,0.5877192982456141
SAVE THE PLANET COTTON TOTE BAG,RED TOADSTOOL LED NIGHT LIGHT,0.0646900269541779,0.14016172506738545,0.0215633423180593,0.3333333333333333,2.378205128205128,1.0,0.012496276545506063,1.2897574123989217,0.6195965417867435,0.1176470588235294,0.22466039707419017,0.24358974358974358
PLASTERS IN TIN STRONGMAN,PLASTERS IN TIN CIRCUS PARADE  + ROUND SNACK BOXES SET OF 4 FRUITS ,0.07277628032345014,0.05121293800539083,0.02425876010781671,0.3333333333333333,6.508771929824562,1.0,0.020531672975348914,1.4231805929919137,0.9127906976744187,0.24324324324324326,0.2973484848484848,0.4035087719298246
PLASTERS IN TIN STRONGMAN,PLASTERS IN TIN CIRCUS PARADE  + PLASTERS IN TIN SPACEBOY,0.07277628032345014,0.04716981132075472,0.02425876010781671,0.3333333333333333,7.0666666666666655,1.0,0.020825916696333213,1.4292452830188678,0.9258720930232559,0.2535211267605634,0.3003300330033003,0.42380952380952375
MEMO BOARD COTTAGE DESIGN,WOODLAND CHARLOTTE BAG,0.07681940700808626,0.1752021563342318,0.025606469002695417,0.3333333333333333,1.9025641025641025,1.0,0.012147543246561705,1.237196765498652,0.513868613138686,0.11309523809523808,0.19172113289760348,0.23974358974358972
SAVE THE PLANET COTTON TOTE BAG,PLASTERS IN TIN WOODLAND ANIMALS,0.0646900269541779,0.13881401617250674,0.0215633423180593,0.3333333333333333,2.4012944983818767,1.0,0.012583459870242153,1.2917789757412397,0.6239193083573488,0.11851851851851852,0.22587376108502868,0.244336569579288
RED SPOTTY CUP,BLUE  SPOTTY CUP + RED SPOTTY BOWL,0.06064690026954178,0.0215633423180593,0.02021563342318059,0.3333333333333333,15.458333333333332,1.0,0.018907883552139258,1.467654986522911,0.9956958393113341,0.3260869565217391,0.3186409550045914,0.6354166666666666
STRAWBERRY LUNCH BOX WITH CUTLERY,SKULL LUNCH BOX WITH CUTLERY ,0.07681940700808626,0.04716981132075472,0.025606469002695417,0.3333333333333333,7.0666666666666655,1.0,0.021982912068351724,1.4292452830188678,0.92992700729927,0.2602739726027397,0.3003300330033003,0.4380952380952381
SAVE THE PLANET COTTON TOTE BAG,6 RIBBONS RUSTIC CHARM,0.0646900269541779,0.1105121293800539,0.0215633423180593,0.3333333333333333,3.016260162601626,1.0,0.014414309689700018,1.334231805929919,0.7146974063400577,0.14035087719298245,0.2505050505050505,0.26422764227642276
RED SPOTTY CUP,BLUE  SPOTTY PLATE ,0.06064690026954178,0.022911051212938006,0.02021563342318059,0.3333333333333333,14.549019607843137,1.0,0.018826149185199176,1.4656334231805928,0.9913916786226685,0.3191489361702128,0.3177011494252873,0.6078431372549019
WOODLAND DESIGN  COTTON TOTE BAG,RED TOADSTOOL LED NIGHT LIGHT,0.09433962264150944,0.14016172506738545,0.03099730458221024,0.3285714285714285,2.344230769230769,1.0,0.017774500330570105,1.2806101967081491,0.6331521739130433,0.152317880794702,0.21912225705329147,0.27486263736263733
WOODLAND DESIGN  COTTON TOTE BAG,BIG DOUGHNUT FRIDGE MAGNETS,0.09433962264150944,0.06199460916442048,0.03099730458221024,0.3285714285714285,5.299999999999999,1.0,0.02514875654783095,1.3970293054997993,0.8958333333333331,0.2473118279569892,0.28419540229885054,0.41428571428571426
PLASTERS IN TIN WOODLAND ANIMALS + ROUND SNACK BOXES SET OF4 WOODLAND ,RED TOADSTOOL LED NIGHT LIGHT,0.07412398921832884,0.14016172506738545,0.02425876010781671,0.32727272727272727,2.334965034965035,1.0,0.013869413910099462,1.2781379762511837,0.6174995956655346,0.1276595744680851,0.2176118552294101,0.25017482517482514
PLASTERS IN TIN CIRCUS PARADE  + PLASTERS IN TIN WOODLAND ANIMALS,ROUND SNACK BOXES SET OF 4 FRUITS  + ROUND SNACK BOXES SET OF4 WOODLAND ,0.07008086253369272,0.14016172506738545,0.022911051212938006,0.3269230769230769,2.3324704142011834,1.0,0.013088396626005333,1.277474008471313,0.6143222506393862,0.1223021582733813,0.21720520858451894,0.2451923076923077
BIG DOUGHNUT FRIDGE MAGNETS,ROUND SNACK BOXES SET OF4 WOODLAND  + SAVE THE PLANET COTTON TOTE BAG,0.06199460916442048,0.04177897574123989,0.02021563342318059,0.32608695652173914,7.805049088359047,1.0,0.01762556215081262,1.421876358577515,0.9295019157088124,0.2419354838709677,0.2967039686907601,0.40497896213183726
BIG DOUGHNUT FRIDGE MAGNETS,SAVE THE PLANET COTTON TOTE BAG + STRAWBERRY CERAMIC TRINKET BOX,0.06199460916442048,0.02425876010781671,0.02021563342318059,0.32608695652173914,13.442028985507246,1.0,0.01871172107148306,1.4478740979045301,0.9867816091954024,0.30612244897959173,0.30933221234686525,0.5797101449275361
BIG DOUGHNUT FRIDGE MAGNETS,ROUND SNACK BOXES SET OF4 WOODLAND  + STRAWBERRY CERAMIC TRINKET BOX,0.06199460916442048,0.029649595687331536,0.02021563342318059,0.32608695652173914,10.99802371541502,1.0,0.018377518326661384,1.4398747934962177,0.9691570881226053,0.2830188679245283,0.3054951690821256,0.5039525691699605
ROUND SNACK BOXES SET OF 4 FRUITS ,WOODLAND CHARLOTTE BAG,0.1752021563342318,0.1752021563342318,0.05660377358490566,0.3230769230769231,1.8440236686390534,1.0,0.025907978000741058,1.2184513599607938,0.5549330843448491,0.19266055045871558,0.1792860734037205,0.3230769230769231
WOODLAND CHARLOTTE BAG,ROUND SNACK BOXES SET OF 4 FRUITS ,0.1752021563342318,0.1752021563342318,0.05660377358490566,0.3230769230769231,1.8440236686390534,1.0,0.025907978000741058,1.2184513599607938,0.5549330843448491,0.19266055045871558,0.1792860734037205,0.3230769230769231
REGENCY CAKESTAND 3 TIER,ROUND SNACK BOXES SET OF4 WOODLAND ,0.12533692722371967,0.2722371967654987,0.04043126684636118,0.3225806451612903,1.1849249441073137,1.0,0.006309893127774427,1.0743165190604542,0.17842835130970722,0.11320754716981131,0.06917562724014331,0.2355477483232194
ROUND SNACK BOXES SET OF4 WOODLAND ,WOODLAND CHARLOTTE BAG,0.2722371967654987,0.1752021563342318,0.0876010781671159,0.32178217821782173,1.8366336633663363,1.0,0.039904534259413975,1.2161252877407676,0.6259259259259258,0.24344569288389514,0.17771630104186883,0.41089108910891087
JUMBO BAG RED RETROSPOT,JUMBO BAG PINK POLKADOT,0.07142857142857142,0.025606469002695417,0.022911051212938006,0.3207547169811321,12.526315789473687,1.0,0.021082017712745475,1.4345238095238098,0.9909502262443439,0.3090909090909091,0.30290456431535273,0.6077457795431976
PLASTERS IN TIN WOODLAND ANIMALS,ROUND SNACK BOXES SET OF 4 FRUITS ,0.13881401617250674,0.1752021563342318,0.0444743935309973,0.3203883495145631,1.828678117998506,1.0,0.020153878568159193,1.2136311128224873,0.5262009769052023,0.165,0.17602639761406177,0.28711725168035845
PLASTERS IN TIN CIRCUS PARADE  + ROUND SNACK BOXES SET OF4 WOODLAND ,WOODLAND CHARLOTTE BAG,0.06334231805929919,0.1752021563342318,0.02021563342318059,0.3191489361702128,1.8216039279869067,1.0,0.009117922711982621,1.2114218328840969,0.48153477218225416,0.09259259259259259,0.1745237101932972,0.21726677577741407
PLASTERS IN TIN CIRCUS PARADE  + ROUND SNACK BOXES SET OF4 WOODLAND ,PLASTERS IN TIN STRONGMAN + PLASTERS IN TIN WOODLAND ANIMALS,0.06334231805929919,0.0431266846361186,0.02021563342318059,0.3191489361702128,7.400265957446808,1.0,0.017483889248116474,1.4054076819407009,0.9233573141486809,0.23437499999999997,0.28846269103985617,0.39394946808510634
STRAWBERRY LUNCH BOX WITH CUTLERY,RED TOADSTOOL LED NIGHT LIGHT,0.07681940700808626,0.14016172506738545,0.02425876010781671,0.3157894736842105,2.2530364372469633,1.0,0.013491619502909741,1.256686709516898,0.6024330900243309,0.12587412587412586,0.20425672331298464,0.2444331983805668
PLASTERS IN TIN SPACEBOY,PLASTERS IN TIN WOODLAND ANIMALS + ROUND SNACK BOXES SET OF4 WOODLAND ,0.09838274932614555,0.07412398921832884,0.03099730458221024,0.3150684931506849,4.250560398505604,1.0,0.02370478273188948,1.3517789757412397,0.8481835315526094,0.219047619047619,0.2602340930390221,0.36662515566625153
PLASTERS IN TIN SPACEBOY,PLASTERS IN TIN CIRCUS PARADE  + PLASTERS IN TIN WOODLAND ANIMALS,0.09838274932614555,0.07008086253369272,0.03099730458221024,0.3150684931506849,4.495785036880927,1.0,0.024102556650997885,1.3576819407008085,0.8624163254695523,0.22549019607843135,0.2634504665475481,0.3786880927291886
PLASTERS IN TIN SPACEBOY,PLASTERS IN TIN STRONGMAN,0.09838274932614555,0.07277628032345014,0.03099730458221024,0.3150684931506849,4.329274479959411,1.0,0.023837374038258946,1.3537466307277626,0.8529277961915902,0.22115384615384615,0.2613093341828608,0.3704972095383054
PLASTERS IN TIN STRONGMAN,PLASTERS IN TIN WOODLAND ANIMALS + ROUND SNACK BOXES SET OF4 WOODLAND ,0.07277628032345014,0.07412398921832884,0.022911051212938006,0.31481481481481477,4.247138047138047,1.0,0.01751658299489251,1.3512785022218983,0.8245554035567717,0.18478260869565216,0.2599601056660736,0.3119528619528619
STRAWBERRY CERAMIC TRINKET BOX,REGENCY CAKESTAND 3 TIER,0.06873315363881402,0.12533692722371967,0.0215633423180593,0.3137254901960784,2.503057136833228,1.0,0.012948540042574525,1.2745090489025799,0.6448082489146165,0.125,0.21538415057856733,0.2428842504743833
STRAWBERRY CERAMIC TRINKET BOX,WOODLAND CHARLOTTE BAG,0.06873315363881402,0.1752021563342318,0.0215633423180593,0.3137254901960784,1.7906485671191554,1.0,0.009521145588887033,1.201848286484405,0.47413169319826337,0.09696969696969698,0.16794822504165066,0.21840120663650076
RED TOADSTOOL LED NIGHT LIGHT + ROUND SNACK BOXES SET OF4 WOODLAND ,WOODLAND DESIGN  COTTON TOTE BAG,0.0646900269541779,0.09433962264150944,0.02021563342318059,0.31249999999999994,3.312499999999999,1.0,0.014112800691654374,1.3173241852487136,0.7463976945244957,0.14563106796116504,0.2408854166666666,0.2633928571428571
SAVE THE PLANET COTTON TOTE BAG,BIG DOUGHNUT FRIDGE MAGNETS + ROUND SNACK BOXES SET OF4 WOODLAND ,0.0646900269541779,0.029649595687331536,0.02021563342318059,0.31249999999999994,10.539772727272725,1.0,0.018297600278986637,1.411418769909336,0.9677233429394813,0.27272727272727265,0.2914930555555555,0.49715909090909083
SAVE THE PLANET COTTON TOTE BAG,BIG DOUGHNUT FRIDGE MAGNETS + STRAWBERRY CERAMIC TRINKET BOX,0.0646900269541779,0.03369272237196765,0.02021563342318059,0.31249999999999994,9.274999999999999,1.0,0.01803605030477837,1.4055378583680471,0.9538904899135446,0.2586206896551724,0.2885285913528591,0.45624999999999993
PLASTERS IN TIN CIRCUS PARADE ,PLASTERS IN TIN WOODLAND ANIMALS + ROUND SNACK BOXES SET OF4 WOODLAND ,0.12129380053908356,0.07412398921832884,0.03773584905660377,0.31111111111111106,4.197171717171717,1.0,0.02874506869319461,1.3440135640379098,0.8668930762489043,0.23931623931623927,0.2559598900210253,0.4101010101010101
PLASTERS IN TIN WOODLAND ANIMALS,PLASTERS IN TIN STRONGMAN,0.13881401617250674,0.07277628032345014,0.0431266846361186,0.31067961165048547,4.268967997123337,1.0,0.03302431688232431,1.345127367981474,0.8891823161189358,0.256,0.25657597651840147,0.45163610212153904
PLASTERS IN TIN WOODLAND ANIMALS,WOODLAND CHARLOTTE BAG,0.13881401617250674,0.1752021563342318,0.0431266846361186,0.31067961165048547,1.7732636295743094,1.0,0.01880616967328049,1.1965377168672413,0.5063575899843505,0.15920398009950248,0.16425534615140558,0.27841672890216584
PLASTERS IN TIN WOODLAND ANIMALS + ROUND SNACK BOXES SET OF4 WOODLAND ,PLASTERS IN TIN CIRCUS PARADE  + ROUND SNACK BOXES SET OF 4 FRUITS ,0.07412398921832884,0.05121293800539083,0.022911051212938006,0.3090909090909091,6.035406698564594,1.0,0.01911494394838747,1.3732444318343027,0.9011045466221422,0.2236842105263158,0.27179752066115703,0.37822966507177036
PLASTERS IN TIN WOODLAND ANIMALS + ROUND SNACK BOXES SET OF4 WOODLAND ,PLASTERS IN TIN STRONGMAN,0.07412398921832884,0.07277628032345014,0.022911051212938006,0.3090909090909091,4.247138047138047,1.0,0.01751658299489251,1.3420343311107958,0.8257556297628221,0.18478260869565216,0.25486257928118394,0.3119528619528619
PLASTERS IN TIN CIRCUS PARADE  + PLASTERS IN TIN WOODLAND ANIMALS,RED TOADSTOOL LED NIGHT LIGHT,0.07008086253369272,0.14016172506738545,0.0215633423180593,0.3076923076923077,2.1952662721893494,1.0,0.011740687731126628,1.24198861934711,0.5855072463768116,0.11428571428571428,0.1948396431155052,0.23076923076923078
ROUND SNACK BOXES SET OF4 WOODLAND  + WOODLAND CHARLOTTE BAG,RED TOADSTOOL LED NIGHT LIGHT,0.0876010781671159,0.14016172506738545,0.026954177897574125,0.3076923076923077,2.1952662721893494,1.0,0.014675859663908284,1.24198861934711,0.5967503692762186,0.1342281879194631,0.1948396431155052,0.25
GUMBALL COAT RACK,ROUND SNACK BOXES SET OF 4 FRUITS  + ROUND SNACK BOXES SET OF4 WOODLAND ,0.08355795148247978,0.14016172506738545,0.025606469002695417,0.3064516129032258,2.1864143920595533,1.0,0.013894842379814153,1.2397668150191186,0.5921052631578947,0.12925170068027209,0.1933967034078269,0.24457196029776673
GUMBALL COAT RACK,PLASTERS IN TIN CIRCUS PARADE ,0.08355795148247978,0.12129380053908356,0.025606469002695417,0.3064516129032258,2.5265232974910394,1.0,0.015471407502125093,1.2669717294552747,0.6592879256965944,0.14285714285714285,0.2107164060953889,0.25878136200716845
6 RIBBONS RUSTIC CHARM,WOODLAND CHARLOTTE BAG,0.1105121293800539,0.1752021563342318,0.03369272237196765,0.3048780487804878,1.7401500938086303,1.0,0.014330759003494595,1.1865512838700525,0.47818181818181815,0.1336898395721925,0.15722142515542803,0.24859287054409004
WOODLAND PARTY BAG + STICKER SET,ROUND SNACK BOXES SET OF 4 FRUITS ,0.09299191374663072,0.1752021563342318,0.02830188679245283,0.30434782608695654,1.737123745819398,1.0,0.012009502982396236,1.1856469002695418,0.46784122267034606,0.11797752808988764,0.1565785734583689,0.23294314381270903
JUMBO BAG RED RETROSPOT,WOODLAND CHARLOTTE BAG,0.07142857142857142,0.1752021563342318,0.0215633423180593,0.30188679245283023,1.7230769230769234,1.0,0.009048902579899886,1.1814671814671815,0.451923076923077,0.09580838323353295,0.15359477124183013,0.21248185776487666
REGENCY CAKESTAND 3 TIER,6 RIBBONS RUSTIC CHARM,0.12533692722371967,0.1105121293800539,0.03773584905660377,0.3010752688172043,2.724364017833727,1.0,0.023884598339157664,1.2726518764254613,0.7236407660136474,0.19047619047619047,0.21423916585206912,0.32126934172567534
WOODLAND DESIGN  COTTON TOTE BAG,ROUND SNACK BOXES SET OF4 WOODLAND  + SAVE THE PLANET COTTON TOTE BAG,0.09433962264150944,0.04177897574123989,0.02830188679245283,0.3,7.180645161290323,1.0,0.02436047398667548,1.3688871775125144,0.9503968253968254,0.26249999999999996,0.26947960618846695,0.4887096774193549
SPACEBOY LUNCH BOX ,PLASTERS IN TIN SPACEBOY,0.09029649595687332,0.09838274932614555,0.026954177897574125,0.29850746268656714,3.0341443467593536,1.0,0.018070560370819742,1.285284165854218,0.7369629629629629,0.16666666666666666,0.2219619391830087,0.2862400327131466
SPACEBOY LUNCH BOX ,ROUND SNACK BOXES SET OF 4 FRUITS  + ROUND SNACK BOXES SET OF4 WOODLAND ,0.09029649595687332,0.14016172506738545,0.026954177897574125,0.29850746268656714,2.1297359357060848,1.0,0.014298065256718565,1.2257269025635142,0.583111111111111,0.1324503311258278,0.1841575819959762,0.24540757749712971
ROUND SNACK BOXES SET OF 4 FRUITS  + ROUND SNACK BOXES SET OF4 WOODLAND ,PLASTERS IN TIN CIRCUS PARADE ,0.14016172506738545,0.12129380053908356,0.04177897574123989,0.2980769230769231,2.457478632478632,1.0,0.024778227417702574,1.2518554074511687,0.6897562948730913,0.1901840490797546,0.20118570080226522,0.32126068376068373
STRAWBERRY CERAMIC TRINKET BOX,BIG DOUGHNUT FRIDGE MAGNETS + SAVE THE PLANET COTTON TOTE BAG,0.06873315363881402,0.03099730458221024,0.02021563342318059,0.2941176470588235,9.48849104859335,1.0,0.01808509092494242,1.3727538185085353,0.9606367583212735,0.2542372881355932,0.2715372658103575,0.4731457800511509
STRAWBERRY CERAMIC TRINKET BOX,BIG DOUGHNUT FRIDGE MAGNETS + ROUND SNACK BOXES SET OF4 WOODLAND ,0.06873315363881402,0.029649595687331536,0.02021563342318059,0.2941176470588235,9.919786096256683,1.0,0.018177723207474517,1.3746630727762803,0.9655571635311144,0.2586206896551724,0.27254901960784306,0.4879679144385026
LUNCH BAG WOODLAND,ROUND SNACK BOXES SET OF 4 FRUITS  + ROUND SNACK BOXES SET OF4 WOODLAND ,0.0876010781671159,0.14016172506738545,0.025606469002695417,0.29230769230769227,2.085502958579881,1.0,0.013328150769029575,1.2149888667526074,0.5704734509834408,0.12666666666666665,0.17694719074029414,0.2375
ROUND SNACK BOXES SET OF 4 FRUITS ,PLASTERS IN TIN CIRCUS PARADE ,0.1752021563342318,0.12129380053908356,0.05121293800539083,0.29230769230769227,2.4099145299145297,1.0,0.029962002600969186,1.2416500644556427,0.7093223254213966,0.20879120879120877,0.19462010382255776,0.3572649572649572
LUNCH BAG WOODLAND,LUNCH BAG SPACEBOY DESIGN ,0.0876010781671159,0.04177897574123989,0.025606469002695417,0.29230769230769227,6.99652605459057,1.0,0.02194658568304502,1.3540079690612914,0.9393609577858976,0.24675324675324672,0.2614519095531753,0.45260545905707195
ROUND SNACK BOXES SET OF4 WOODLAND  + WOODLAND CHARLOTTE BAG,PLASTERS IN TIN WOODLAND ANIMALS,0.0876010781671159,0.13881401617250674,0.025606469002695417,0.29230769230769227,2.1057505601194917,1.0,0.013446211521276362,1.21689323801711,0.5755267045012827,0.12751677852348992,0.17823522330564578,0.23838685586258399
WOODLAND CHARLOTTE BAG,JUMBO BAG WOODLAND ANIMALS,0.1752021563342318,0.09838274932614555,0.05121293800539083,0.29230769230769227,2.9711275026343515,1.0,0.033976068177359944,1.2740243759521857,0.8043515651874785,0.23030303030303031,0.21508566172243299,0.40642781875658585
PLASTERS IN TIN CIRCUS PARADE ,WOODLAND CHARLOTTE BAG,0.12129380053908356,0.1752021563342318,0.03504043126684636,0.28888888888888886,1.6488888888888886,1.0,0.013789495862424714,1.1598719676549865,0.44785276073619634,0.13402061855670103,0.13783587509077702,0.24444444444444444
PLASTERS IN TIN CIRCUS PARADE  + PLASTERS IN TIN WOODLAND ANIMALS,PLASTERS IN TIN STRONGMAN + ROUND SNACK BOXES SET OF4 WOODLAND ,0.07008086253369272,0.03638814016172507,0.02021563342318059,0.28846153846153844,7.927350427350426,1.0,0.017665521174649992,1.3542653165294674,0.9397101449275361,0.23437499999999997,0.26159225389994617,0.42200854700854695
RED TOADSTOOL LED NIGHT LIGHT,ROUND SNACK BOXES SET OF 4 FRUITS ,0.14016172506738545,0.1752021563342318,0.04043126684636118,0.28846153846153844,1.6464497041420116,1.0,0.0158746303790295,1.159175347854593,0.45663531870428414,0.14705882352941174,0.13731774761186524,0.2596153846153846
SPACEBOY LUNCH BOX ,CIRCUS PARADE LUNCH BOX ,0.09029649595687332,0.0444743935309973,0.025606469002695417,0.2835820895522388,6.376300316598824,1.0,0.021590587107039327,1.333754492362983,0.9268615984405457,0.23456790123456786,0.2502368271477591,0.4296698326549073
JUMBO BAG RED RETROSPOT,JUMBO BAG WOODLAND ANIMALS + WOODLAND CHARLOTTE BAG,0.07142857142857142,0.05121293800539083,0.02021563342318059,0.2830188679245283,5.526315789473684,1.0,0.01655756642279553,1.3233082706766917,0.882051282051282,0.19736842105263155,0.2443181818181818,0.33887785501489576
STRAWBERRY LUNCH BOX WITH CUTLERY,PLASTERS IN TIN WOODLAND ANIMALS,0.07681940700808626,0.13881401617250674,0.0215633423180593,0.2807017543859649,2.022142735479475,1.0,0.010899731911276436,1.1972585628821246,0.5475364963503649,0.11111111111111112,0.16475853169700463,0.21802078010560383
STRAWBERRY LUNCH BOX WITH CUTLERY,PLASTERS IN TIN CIRCUS PARADE ,0.07681940700808626,0.12129380053908356,0.0215633423180593,0.2807017543859649,2.314230019493177,1.0,0.012245624486889808,1.2216159358359082,0.6151459854014599,0.12213740458015267,0.18141211925519318,0.22923976608187135
STRAWBERRY LUNCH BOX WITH CUTLERY,WOODLAND CHARLOTTE BAG,0.07681940700808626,0.1752021563342318,0.0215633423180593,0.2807017543859649,1.6021592442645074,1.0,0.008104416561925589,1.1466701729011899,0.4071167883211679,0.0935672514619883,0.12790964338951955,0.201889338731444
STRAWBERRY LUNCH BOX WITH CUTLERY,ROUND SNACK BOXES SET OF 4 FRUITS  + ROUND SNACK BOXES SET OF4 WOODLAND ,0.07681940700808626,0.14016172506738545,0.0215633423180593,0.2807017543859649,2.002699055330634,1.0,0.01079620171315233,1.1953849188087569,0.5423357664233577,0.1103448275862069,0.1634493757905736,0.21727395411605938
6 RIBBONS RUSTIC CHARM,RED TOADSTOOL LED NIGHT LIGHT,0.1105121293800539,0.14016172506738545,0.03099730458221024,0.28048780487804875,2.0011726078799246,1.0,0.015507733887431797,1.1950294668554982,0.5624505928853755,0.1411042944785276,0.1632005505008028,0.2508208255159474
