StockCode,History_Weeks,Positive_Weeks,ADI,CV2,Avg_Weekly_Units,Last_12W_Units,Demand_Class,Category,Subcategory,Supplier,Avg_Price,Avg_Cost,Lead_Time_Days,Lead_Time_SD_Days,Champion_Model,Backtest_MAE,Backtest_RMSE,Backtest_WAPE,Backtest_Bias,ML_Model,ML_MAE,ML_RMSE,ML_WAPE,ML_Bias,Overall_Source,Overall_Model,Overall_MAE,MAE_Improvement_vs_Stat,Hybrid_Forecast_12W_Units,Hybrid_Forecast_12W_Revenue,Hybrid_Forecast_12W_GrossProfit,Description
22673,69,34,2.0294117647058822,0.36657887664606287,4.420289855072464,29.0,Intermittent,Home Decor,Frames & Signs,Gulf Source Co.,1.25,0.7137,22.0,7.299999999999999,Naive,2.5833333333333335,4.573474244670748,1.0689655172413792,-0.5862068965517241,HistGBR,2.7543418663766954,4.573652619907386,1.1397276688455291,-0.4603437618982413,Statistical,Naive,2.5833333333333335,0.0,24.0,30.0,12.8712,French Garden Sign Blue Metal
22674,69,40,1.725,0.9701895698303408,5.492753623188406,41.0,Lumpy,Home Decor,Frames & Signs,Global Goods Ltd.,1.25,0.8225,22.0,4.1,Naive,3.4166666666666665,7.455423082115014,1.0,-1.0,RandomForest,3.4993247883219447,7.02221039058663,1.0241926209722765,-0.6309189767942325,Statistical,Naive,3.4166666666666665,0.0,12.0,15.0,5.13,French Toilet Sign Blue Metal
22675,69,38,1.8157894736842106,0.35120401310334076,5.057971014492754,55.0,Intermittent,Kitchen & Dining,Kitchen Accessories,Evergreen Supply,1.25,0.7637,21.0,5.2,Naive,4.583333333333333,8.098353742170895,1.0,-0.7818181818181819,RandomForest,4.720621089996992,8.084241535878418,1.02995369236298,-0.71172766370729,Statistical,Naive,4.583333333333333,0.0,288.0,360.0,140.0544,French Kitchen Sign Blue Metal
22676,69,40,1.725,1.4023374726077429,5.36231884057971,104.0,Lumpy,Home Decor,Frames & Signs,Reliable Imports,1.25,0.7325,20.0,5.7,CrostonSBA,9.125538761144503,17.330131896866828,1.052946780132058,-0.5526981211422878,HistGBR,8.569105225003414,17.90850397128832,0.9887429105773169,-0.7373451377863309,ML,HistGBR,8.569105225003414,0.06097541752935387,68.89325523983645,86.11656904979556,35.65225958661536,French Blue Metal Door Sign
22677,69,36,1.9166666666666667,2.3128719723183395,4.927536231884058,104.0,Lumpy,Home Decor,Frames & Signs,Northstar Trading,1.25,0.8225,15.0,2.9,SeasonalNaive52,8.083333333333334,18.527007313648905,0.9326923076923077,-0.625,RandomForest,8.335126857664598,20.264949687612635,0.9617454066536074,-0.8644024131939536,Statistical,SeasonalNaive52,8.083333333333334,0.0,22.0,27.5,9.405000000000001,French Blue Metal Door Sign
22678,69,37,1.864864864864865,1.0417046075396101,4.681159420289855,47.0,Lumpy,Home Decor,Frames & Signs,Global Goods Ltd.,1.2484210526315789,0.8289526315789474,15.0,3.9,MA4,3.7916666666666665,6.559026858714129,0.9680851063829787,-0.6808510638297872,RandomForest,3.796479400270325,6.609146981330962,0.9693138894307213,-0.7184577206907483,Statistical,MA4,3.7916666666666665,0.0,93.0,116.10315789473684,39.01056315789473,French Blue Metal Door Sign
22679,69,35,1.9714285714285715,0.37522476811052374,3.4347826086956523,26.0,Intermittent,Home Decor,Frames & Signs,Metro Wholesale,1.3172222222222223,0.876,21.0,3.4,Naive,2.1666666666666665,4.163331998932265,1.0,-1.0,HistGBR,2.103625032626337,3.7692539203137514,0.9709038612121556,-0.5297498878210074,ML,HistGBR,2.103625032626337,0.02909613878784445,56.0218057147851,73.79316741653082,24.718065610379078,French Blue Metal Door Sign
22680,69,35,1.9714285714285715,0.563270162318348,4.159420289855072,81.0,Lumpy,Home Decor,Frames & Signs,Global Goods Ltd.,1.281081081081081,0.7353405405405405,20.0,5.9,Croston,6.583333333333333,8.491598691424482,0.9753086419753086,-0.6212764417492125,Ridge,6.177177510719537,7.775064835058104,0.9151374089954869,-0.5202301364540481,ML,Ridge,6.177177510719537,0.06169455533374113,124.71625335465461,159.77163267596293,68.06271551996021,French Blue Metal Door Sign
22681,69,31,2.225806451612903,0.5385640771281541,3.681159420289855,26.0,Lumpy,Home Decor,Frames & Signs,Metro Wholesale,1.2866666666666666,0.7398818181818182,18.0,4.4,Naive,2.5,3.415650255319866,1.1538461538461537,-0.07692307692307693,HistGBR,2.156015247853851,3.4904032636539815,0.995083960547931,-0.4507978167461871,ML,HistGBR,2.156015247853851,0.13759390085845968,58.03552535150565,74.6723759522706,31.732945936061597,French Blue Metal Door Sign
22682,69,33,2.090909090909091,0.4551248699271591,3.5942028985507246,45.0,Intermittent,Home Decor,Frames & Signs,Summit Procurement,1.2855882352941177,0.8162999999999999,19.0,6.2,Naive,3.75,7.22841614740048,1.0,-1.0,RandomForest,3.6457054901272072,6.77678535882908,0.9721881307005885,-0.8117144674661682,ML,RandomForest,3.6457054901272072,0.027811869299411374,37.894167069642904,48.71629537100269,17.78328679205319,French Blue Metal Door Sign
22683,69,32,2.15625,0.7320474193401867,3.7246376811594204,45.0,Lumpy,Home Decor,Frames & Signs,Summit Procurement,1.2838235294117646,0.8332470588235295,20.0,3.8,Naive,3.75,7.112196097783956,1.0,-1.0,HistGBR,3.5624147137580198,6.482368336440067,0.9499772570021385,-0.7552134109062429,ML,HistGBR,3.5624147137580198,0.05002274299786136,69.89916411087893,89.73819157176074,31.49491866214766,French Blue Metal Door Sign
22684,69,28,2.4642857142857144,0.9013266556556024,3.971014492753623,50.0,Lumpy,Home Decor,Frames & Signs,Global Goods Ltd.,1.2480645161290322,0.7725032258064517,22.0,3.9,MA4,4.333333333333333,7.376765325443576,1.04,-0.88,RandomForest,4.302115855670602,7.470785965291966,1.0325078053609444,-0.9096502988478649,ML,RandomForest,4.302115855670602,0.007204033306784208,40.11661516772972,50.06812389804719,19.07790927253995,French Blue Metal Door Sign
22685,69,31,2.225806451612903,0.8193252373995616,4.2898550724637685,33.0,Lumpy,Home Decor,Frames & Signs,Northstar Trading,1.248181818181818,0.8250969696969698,22.0,6.1,Naive,3.5833333333333335,5.923118547972287,1.303030303030303,-0.2727272727272727,HistGBR,3.093656083874509,6.118734544941966,1.1249658486816396,-0.6218544388574564,ML,HistGBR,3.093656083874509,0.13665411612804412,74.82496081753337,93.3951556386121,31.657307210370814,French Blue Metal Door Sign
22686,69,28,2.4642857142857144,2.220332406389445,4.768115942028985,22.0,Lumpy,Home Decor,Frames & Signs,Global Goods Ltd.,1.2438709677419355,0.8097129032258065,15.0,5.0,Naive,2.0,3.0,1.0909090909090908,0.09090909090909091,RandomForest,2.0694828207255678,2.9535324611649294,1.128808811304855,0.053723920071111535,Statistical,Naive,2.0,0.0,24.0,29.85290322580645,10.419793548387098,French Blue Metal Door Sign No
22687,72,18,4.0,0.7119113573407205,1.5833333333333333,13.0,Lumpy,Seasonal,Christmas,Northstar Trading,8.026451612903225,4.807858064516129,33.0,6.7,CrostonSBA,1.6844744448184974,1.9444660187578156,1.5548994875247668,0.4174912827418415,RandomForest,1.7885165642983172,2.0181807586202094,1.6509383670446005,0.3453129393521589,Statistical,CrostonSBA,1.6844744448184974,0.0,16.61008795223071,133.32006723464661,53.46112192119199,Doormat Christmas Village
22688,69,20,3.45,14.434273588323585,10.072463768115941,7.0,Lumpy,General Merchandise,General Accessories,Apex Merchants,7.591481481481481,4.456159259259259,18.0,4.8,SeasonalNaive52,5.166666666666667,6.683312551921141,8.857142857142858,8.857142857142858,Ridge,2.0716511234287633,2.3848989636114957,3.55140192587788,3.3058756857222185,ML,Ridge,2.0716511234287633,0.5990352664331426,103.38347268335933,784.8337183669689,324.1404993146406,Doormat Peace On Earth Blue
22689,70,25,2.8,0.7904916451032851,2.157142857142857,53.0,Lumpy,Seasonal,Christmas,ValueLink Distribution,8.430232558139535,4.543855813953488,40.0,13.4,MA8,3.4791666666666665,4.829919771590414,0.7877358490566038,-0.2358490566037736,HistGBR,3.0269092504635893,4.582152868252565,0.68533794350119,-0.4073526300598245,ML,HistGBR,3.0269092504635893,0.12999015555537552,49.98214016904887,421.3610653786096,194.24942717763875,Doormat Merry Christmas Red
22690,76,53,1.4339622641509433,11.116288446960535,6.552631578947368,45.0,Lumpy,General Merchandise,General Accessories,Northstar Trading,7.718382352941177,4.7545191176470585,19.0,5.8,TSB,2.9166666666666665,3.84229692067569,0.7777777777777778,-0.36845179609022644,Ridge,3.0486202364837727,3.556249587046411,0.8129653963956727,0.10360225780877035,Statistical,TSB,2.9166666666666665,0.0,38.45470198778037,296.808093210096,113.97447744577389,Doormat Home Sweet Home Blue
22691,76,36,2.111111111111111,10.06498109640832,2.4210526315789473,17.0,Lumpy,General Merchandise,General Accessories,Apex Merchants,7.705897435897437,5.186107692307692,20.0,4.5,SeasonalNaive52,2.1666666666666665,3.391164991562634,1.5294117647058822,-0.35294117647058826,HistGBR,2.0135577715540145,2.591671353777919,1.4213348975675397,0.37184386849299567,ML,HistGBR,2.0135577715540145,0.07066564389814711,62.861432088671535,484.40374834893487,158.39759184439782,Doormat Welcome Sunrise
22692,74,59,1.2542372881355932,0.67917683117533,2.9594594594594597,24.0,Erratic,General Merchandise,General Accessories,ValueLink Distribution,7.944933333333333,5.235726666666666,20.0,6.4,Naive,1.8333333333333333,2.0,0.9166666666666666,0.5,HistGBR,1.2185281194161819,1.7478987327926134,0.6092640597080909,-0.10798748311755586,ML,HistGBR,1.2185281194161819,0.3353482985002644,57.29364392871267,455.19418143736027,155.22032208929457,Doormat Welcome To Our Home
22693,65,46,1.4130434782608696,6.860993421144919,41.07692307692308,552.0,Lumpy,Storage & Organization,Boxes & Containers,Global Goods Ltd.,1.2350980392156863,0.8917392156862745,15.0,5.0,TSB,30.433497877093455,57.06548487403454,0.6615977799368142,-0.4499892688852095,RandomForest,37.728741803408205,61.73520161412265,0.8201900392045262,-0.7095490608209276,Statistical,TSB,30.433497877093455,0.0,511.5013122246893,631.7542677849643,175.6284887992197,Grow A Flytrap Or Sunflower In
22694,71,44,1.6136363636363635,0.9345260549891576,9.028169014084508,155.0,Lumpy,Home Decor,Decorative Accessories,Global Goods Ltd.,2.0977272727272727,1.3635227272727273,15.0,5.1,TSB,8.808768966472046,11.074725480465284,0.6819692103075133,-0.6648146652722418,Ridge,8.613945067428277,10.781123073615335,0.6668860697363828,-0.6430637195415123,ML,Ridge,8.613945067428277,0.022117040392966136,180.13865960487988,377.8817791256912,132.25862269399192,Wicker Star
22695,70,30,2.3333333333333335,1.9040289723856958,4.0285714285714285,88.0,Lumpy,Home Decor,Decorative Accessories,Evergreen Supply,1.3835,0.8798999999999999,20.0,3.8,MA4,5.666666666666667,12.349089035228468,0.7727272727272727,-0.5909090909090909,Ridge,5.897152995825476,12.154116268553722,0.8041572267034739,-0.57085392928329,Statistical,MA4,5.666666666666667,0.0,153.0,211.6755,77.05080000000001,Wicker Wreath Small
22696,70,34,2.0588235294117645,1.2055834261012879,3.757142857142857,105.0,Lumpy,Home Decor,Decorative Accessories,Evergreen Supply,1.9437499999999999,1.2497833333333335,19.0,3.2999999999999994,Naive,6.25,12.639224659764539,0.7142857142857143,-0.3142857142857143,Ridge,7.138451981484376,13.636128625060087,0.8158230835982144,-0.6287455946021112,Statistical,Naive,6.25,0.0,12.0,23.325,8.327599999999997,Wicker Wreath Large
22697,69,67,1.0298507462686568,0.7946803219805116,16.884057971014492,220.0,Erratic,Kitchen & Dining,Tableware,Metro Wholesale,2.9334285714285713,1.921445714285714,21.0,5.4,CrostonSBA,8.9972419862194,12.728366191077429,0.49075865379378547,-0.019084440873651236,RandomForest,8.326459038476331,12.680301946615469,0.4541704930077999,-0.1771942129131486,ML,RandomForest,8.326459038476331,0.07455428549887533,85.16775753230633,249.83353330976828,86.18831060399346,Green Regency Teacup And Saucer
22698,69,59,1.1694915254237288,0.7030912847734335,15.44927536231884,140.0,Erratic,Kitchen & Dining,Tableware,Metro Wholesale,2.936896551724138,1.7973810344827585,23.0,4.3,CrostonSBA,11.624048431889511,12.297352421131391,0.9963470084476723,0.5588062269572228,Ridge,7.645042240729938,11.287757535807131,0.655289334919709,-0.1802283784734483,ML,Ridge,7.645042240729938,0.3423081222066775,189.93276551403375,557.812884097595,216.43133353580978,Pink Regency Teacup And Saucer
22699,69,68,1.0147058823529411,0.9929463543449554,20.72463768115942,225.0,Erratic,Kitchen & Dining,Tableware,Northstar Trading,2.8842857142857143,1.8344057142857142,22.0,4.5,MA8,8.166666666666666,10.436314802968846,0.43555555555555553,0.30666666666666664,RandomForest,8.509217419696006,9.316878902867304,0.4538249290504536,-0.15763986650420697,Statistical,MA8,8.166666666666666,0.0,217.5,627.3321428571429,228.34890000000001,Roses Regency Teacup And Saucer
22700,74,26,2.8461538461538463,2.6665744644965423,5.202702702702703,3.0,Lumpy,Kitchen & Dining,Tableware,Prime Supply Partners,2.5010714285714286,1.7157357142857141,22.0,5.5,Naive,0.25,0.8660254037844386,1.0,-1.0,RandomForest,0.5780174674622218,0.9089252292675898,2.3120698698488873,0.40954596792557535,Statistical,Naive,0.25,0.0,0.0,0.0,0.0,Black And White Dog Bowl
22701,74,23,3.217391304347826,2.510538271604938,3.0405405405405403,23.0,Lumpy,Kitchen & Dining,Tableware,Northstar Trading,2.4140740740740743,1.6126,23.0,7.0,Naive,1.9166666666666667,4.425306015783918,1.0,-1.0,RandomForest,1.9743756915028232,4.25009458456457,1.0301090564362556,-0.8143496311235434,Statistical,Naive,1.9166666666666667,0.0,168.0,405.5644444444445,134.6476444444445,Pink Dog Bowl
22702,74,25,2.96,4.063902702981268,2.6621621621621623,8.0,Lumpy,Kitchen & Dining,Tableware,Global Goods Ltd.,1.9481481481481482,1.3266925925925923,18.0,4.2,Naive,0.6666666666666666,1.8257418583505538,1.0,-1.0,RandomForest,0.85608445218511,1.665011126583968,1.284126678277665,-0.43292440334512355,Statistical,Naive,0.6666666666666666,0.0,0.0,0.0,0.0,Black And White Cat Bowl
22703,75,23,3.260869565217391,1.7177734375000002,1.7066666666666668,31.0,Lumpy,Kitchen & Dining,Tableware,Metro Wholesale,1.843076923076923,1.2293269230769233,19.0,4.4,Naive,2.5833333333333335,7.544313531837517,1.0,-1.0,RandomForest,2.622137331113607,7.439963295245828,1.0150209023665575,-0.8632615641190966,Statistical,Naive,2.5833333333333335,0.0,312.0,575.04,191.48999999999992,Pink Cat Bowl
22704,79,48,1.6458333333333333,0.7232049947970867,19.620253164556964,225.0,Lumpy,Stationery & Gifts,Cards & Wrap,Prime Supply Partners,0.41846153846153844,0.2527711538461538,12.0,3.8999999999999995,SES,8.083157775678012,11.129372189398858,0.43110174803616064,0.13779650392767867,HistGBR,14.259567325654485,15.019162423292729,0.7605102573682392,-0.5508324592193012,Statistical,SES,8.083157775678012,0.0,247.5604435408102,103.59452406630827,41.01838510583206,Wrap Red Apples
22705,79,34,2.323529411764706,0.026938775510204085,11.075949367088608,125.0,Intermittent,Stationery & Gifts,Cards & Wrap,Reliable Imports,0.42,0.2423,14.0,3.6,Naive,10.416666666666666,16.137430609197573,1.0,-1.0,RandomForest,10.966966803048615,14.793837502060734,1.052828813092667,-0.7630078090921197,Statistical,Naive,10.416666666666666,0.0,300.0,126.0,53.31,Wrap Green Pears
22706,79,31,2.5483870967741935,0.9363474122546108,12.974683544303797,150.0,Lumpy,Stationery & Gifts,Cards & Wrap,Summit Procurement,0.4175,0.25715937499999997,12.0,2.8,Naive,12.5,25.0,1.0,-1.0,RandomForest,13.357675852904459,24.04759850095456,1.0686140682323568,-0.8165873466399113,Statistical,Naive,12.5,0.0,300.0,125.25,48.1021875,Wrap Cowboys
22707,79,25,3.16,0.06310013717421126,8.544303797468354,125.0,Intermittent,Stationery & Gifts,Cards & Wrap,Evergreen Supply,0.42,0.24279999999999996,14.0,4.4,SeasonalNaive52,8.333333333333334,14.433756729740644,0.8,0.0,Ridge,10.664564527164696,13.730968409835322,1.0237981946078107,-0.6312594803520967,Statistical,SeasonalNaive52,8.333333333333334,0.0,50.0,21.0,8.860000000000001,Wrap Monster Fun
22708,78,35,2.2285714285714286,0.8194706994328922,14.743589743589743,225.0,Lumpy,Kids & Toys,Toys & Games,Evergreen Supply,0.41777777777777775,0.24778055555555556,24.0,6.7,Naive,14.583333333333334,19.094065395649334,0.7777777777777778,0.3333333333333333,RandomForest,17.852428875698326,22.944281767247443,0.9521295400372441,-0.743110753869455,Statistical,Naive,14.583333333333334,0.0,300.0,125.33333333333331,50.99916666666665,Wrap Dolly Girl
22709,79,25,3.16,1.40625,12.658227848101266,75.0,Lumpy,Stationery & Gifts,Cards & Wrap,Northstar Trading,0.41384615384615386,0.2226846153846154,12.0,3.1000000000000005,Naive,6.25,12.5,1.0,-1.0,RandomForest,7.561349879732737,11.8120421409682,1.209815980757238,-0.6518389951458965,Statistical,Naive,6.25,0.0,300.0,124.15384615384616,57.348461538461535,Wrap Wedding Day
22710,79,35,2.257142857142857,3.450617283950616,28.481012658227847,750.0,Lumpy,Stationery & Gifts,Cards & Wrap,Northstar Trading,0.41405405405405404,0.23187027027027027,10.0,3.3,Croston,59.77381621966614,168.92429361373456,0.9563810595146581,-0.7382863570879491,HistGBR,61.779242801379134,173.41264351847227,0.9884678848220662,-0.964494364925886,Statistical,Croston,59.77381621966614,0.0,375.36147002747646,155.41993840056594,68.38477289624902,Wrap I Love London
22711,79,36,2.1944444444444446,0.14285714285714282,13.291139240506329,150.0,Intermittent,Stationery & Gifts,Cards & Wrap,Metro Wholesale,0.42,0.2423,12.0,3.1,Croston,12.5,12.523314799075866,1.0,-0.06110521060610523,HistGBR,12.445938624854504,15.811410330196463,0.9956750899883603,-0.7767949917382513,ML,HistGBR,12.445938624854504,0.004324910011639704,121.26608700048492,50.931756540203665,21.54898365998617,Wrap Circus Parade
22712,80,49,1.6326530612244898,1.3741434995985295,13.175,166.0,Lumpy,Kids & Toys,Toys & Games,Metro Wholesale,0.4433333333333333,0.2752933333333333,29.0,9.2,Naive,8.666666666666666,15.540270267920054,0.6265060240963856,-0.13253012048192772,HistGBR,10.350262187753001,16.003553877388498,0.7482117244158797,-0.2600720064229753,Statistical,Naive,8.666666666666666,0.0,156.0,69.16,26.214240000000004,Card Dolly Girl
22713,80,44,1.8181818181818181,5.159556256059882,13.1375,72.0,Lumpy,Stationery & Gifts,Cards & Wrap,Prime Supply Partners,0.41739130434782606,0.2525217391304348,12.0,2.8,CrostonSBA,6.0,7.192098431429872,1.0,0.6609395637057569,RandomForest,5.681702384196146,5.754867934501395,0.9469503973660243,-0.04340246895084602,ML,RandomForest,5.681702384196146,0.053049602633975734,65.88541940927668,27.500001144741567,10.862500452172917,Card I Love London
22714,79,46,1.7173913043478262,0.7585251950790339,9.291139240506329,74.0,Lumpy,Seasonal,Easter & Occasions,ValueLink Distribution,0.42604166666666665,0.24710416666666668,31.0,6.7,MA4,5.833333333333333,5.8594652770823155,0.9459459459459459,-0.02702702702702703,HistGBR,5.798123683729021,6.807128473243555,0.9402362730371386,-0.5694149909491957,ML,HistGBR,5.798123683729021,0.006035939932167778,96.46091155560171,41.09636752733447,17.260474361480476,Card Birthday Cowboy
22715,78,35,2.2285714285714286,0.6792346121217833,7.923076923076923,18.0,Lumpy,Stationery & Gifts,Cards & Wrap,Gulf Source Co.,0.4167567567567568,0.22753243243243243,11.0,3.1,CrostonSBA,9.41099986297867,9.86229806976068,6.2739999086524465,6.128799890382936,Ridge,5.375924084101944,5.642233731296998,3.5839493894012957,2.936688780226947,ML,Ridge,5.375924084101944,0.42876164463141186,113.50774650124123,47.305120298625404,21.478426637274065,Card Wedding Day
22716,79,55,1.4363636363636363,0.1111111111111111,10.025316455696203,96.0,Intermittent,Stationery & Gifts,Cards & Wrap,ValueLink Distribution,0.42,0.2432,10.0,3.3,SES,6.122750965082766,8.163969283103793,0.7653438706353457,0.4079367761879258,HistGBR,6.621852974745704,7.754048568538521,0.827731621843213,-0.29595355554950015,Statistical,SES,6.122750965082766,0.0,103.69953784224643,43.5538058937435,18.33407829050917,Card Circus Parade
22717,78,34,2.2941176470588234,0.04938271604938272,5.538461538461538,36.0,Intermittent,Stationery & Gifts,Cards & Wrap,Global Goods Ltd.,0.42,0.2272,10.0,3.4,SeasonalNaive52,6.0,8.48528137423857,2.0,2.0,RandomForest,4.834446360304102,5.224948391199058,1.6114821201013674,0.2809699323628515,ML,RandomForest,4.834446360304102,0.1942589399493163,43.91604829367508,18.444740283343535,8.467014111020555,Card Dog And Ball
22718,79,34,2.323529411764706,0.14750000000000002,6.075949367088608,48.0,Intermittent,Stationery & Gifts,Cards & Wrap,Summit Procurement,0.42,0.2247,12.0,3.1,SeasonalNaive52,5.0,9.16515138991168,1.25,1.25,RandomForest,5.050485573143623,5.921236533016826,1.2626213932859058,-0.2887128250752164,Statistical,SeasonalNaive52,5.0,0.0,72.0,30.24,14.061599999999997,Card Cat And Tree
22719,85,26,3.269230769230769,1.1899952971461105,4.729411764705882,0.0,Lumpy,General Merchandise,General Accessories,Apex Merchants,1.1993333333333334,0.7879933333333333,16.0,3.2,Naive,0.0,0.0,,,RandomForest,0.46193407745217613,0.5547020625719824,,,Statistical,Naive,0.0,0.0,0.0,0.0,0.0,Gumball Monochrome Coat Rack
22720,52,43,1.2093023255813953,0.8921073881373572,14.903846153846153,235.0,Erratic,Storage & Organization,Boxes & Containers,Northstar Trading,5.014,3.4948057142857145,16.0,3.1,CrostonSBA,11.278170484116842,18.87819996266637,0.5759065779123493,-0.3275392559301593,HistGBR,11.254649739797976,19.734094638337258,0.5747055186279818,-0.45075250112880605,ML,HistGBR,11.254649739797976,0.00208551062000617,147.04042600910984,737.2606960096767,223.3829749620339,Cake Tins Pantry
22721,52,38,1.368421052631579,1.2919423440453688,3.5384615384615383,70.0,Lumpy,Storage & Organization,Boxes & Containers,Reliable Imports,4.72531914893617,3.2746957446808507,17.0,4.7,Croston,5.0,8.003493848376962,0.8571428571428571,-0.6356824365160053,Ridge,4.683002687816904,6.811317207612173,0.8028004607686121,-0.35272932013453695,ML,Ridge,4.683002687816904,0.0633994624366192,154.4597089905274,729.8714206320474,224.06286887612478,Cake Tins Sketchbook
22722,52,36,1.4444444444444444,0.5724183724689634,9.673076923076923,161.0,Lumpy,Storage & Organization,Boxes & Containers,Apex Merchants,3.925247524752476,2.629915841584159,15.0,3.2999999999999994,Croston,9.147396236057554,13.178882422584147,0.6817935082775818,-0.6158579642797266,Ridge,10.596878405294008,14.778617689820639,0.7898294463573173,-0.74619256512143,Statistical,Croston,9.147396236057554,0.0,103.3871691559462,405.8202298205433,133.9206758407793,Spice Tins Pantry
22723,52,35,1.4857142857142858,1.3739547166120591,2.75,42.0,Lumpy,Storage & Organization,Boxes & Containers,Apex Merchants,3.715217391304348,2.414891304347826,18.0,4.7,Naive,3.5,8.3166499665831,1.0,-1.0,HistGBR,3.556116256180401,8.044149173824803,1.0160332160515433,-0.7245629362880117,Statistical,Naive,3.5,0.0,336.0,1248.3130434782609,436.90956521739145,Herb Tins Sketchbook
22725,63,49,1.2857142857142858,3.5880105929543697,6.492063492063492,148.0,Erratic,General Merchandise,General Accessories,Global Goods Ltd.,3.7870422535211268,2.4577422535211264,20.0,6.6,Naive,8.833333333333334,16.09865418805767,0.7162162162162162,-0.6756756756756757,Ridge,8.366813160191649,15.573761182155199,0.6783902562317554,-0.5929499186290061,ML,Ridge,8.366813160191649,0.05281360450660588,171.13118469440042,648.0810273328224,227.48468381426656,Alarm Clock Bakelike Chocolate
22726,64,54,1.1851851851851851,2.083796296296296,16.875,270.0,Erratic,General Merchandise,General Accessories,Global Goods Ltd.,3.742285714285714,2.350155,22.0,6.7,CrostonSBA,14.647369733425421,17.97388574258704,0.6509942103744631,0.12421064297114823,HistGBR,11.927920401559597,17.541622911804566,0.530129795624871,-0.1034076319709165,ML,HistGBR,11.927920401559597,0.1856612744375543,152.1831728650269,569.5129137674635,211.8588691428562,Alarm Clock Bakelike Green
22727,64,62,1.032258064516129,0.8361858599618989,12.671875,154.0,Erratic,General Merchandise,General Accessories,Metro Wholesale,3.7662142857142857,2.4518542857142855,19.0,3.2,TSB,5.405622272431283,6.359650005510853,0.42121731992971034,-0.1766545689289114,HistGBR,5.5397340217817,6.597409253719002,0.4316675861128597,-0.20550773981871723,Statistical,TSB,5.405622272431283,0.0,152.44108668712806,574.1257984108717,200.36246669809367,Alarm Clock Bakelike Red
22728,64,63,1.0158730158730158,10.618407913086893,15.0625,145.0,Erratic,General Merchandise,General Accessories,Prime Supply Partners,3.800677966101695,2.276557627118644,17.0,4.8,Naive,7.416666666666667,9.508767883730608,0.6137931034482759,-0.503448275862069,RandomForest,7.0325512379399795,7.824604233410957,0.5820042403812397,0.18450602993504275,ML,RandomForest,7.0325512379399795,0.051790844322699425,96.6113693479337,367.1887027556043,147.24735300018943,Alarm Clock Bakelike Pink
22729,64,53,1.2075471698113207,0.8421938660027163,5.875,18.0,Erratic,General Merchandise,General Accessories,Gulf Source Co.,3.75,2.1937,17.0,3.6999999999999997,MA4,5.666666666666667,6.013872850889571,3.7777777777777777,3.6666666666666665,Ridge,4.712546007362723,4.946619239298818,3.1416973382418156,2.9959343026340792,ML,Ridge,4.712546007362723,0.16837423399481355,88.1569657607968,330.588621602988,137.19868581352804,Alarm Clock Bakelike Orange
22730,63,54,1.1666666666666667,1.2379564868176516,6.555555555555555,150.0,Erratic,General Merchandise,General Accessories,Metro Wholesale,3.7848958333333336,2.5585895833333336,24.0,8.0,Naive,5.833333333333333,15.700318468107582,0.4666666666666667,-0.36,Ridge,7.214846085334899,16.56871103541135,0.5771876868267919,-0.5606834426809467,Statistical,Naive,5.833333333333333,0.0,108.0,408.76875000000007,132.441075,Alarm Clock Bakelike Ivory
22731,64,25,2.56,1.2593760539142915,9.203125,127.0,Lumpy,Seasonal,Christmas,ValueLink Distribution,1.331904761904762,0.6766095238095238,41.0,7.799999999999999,TSB,10.378726061071713,12.082134761595253,0.9806670293926029,-0.2656041228569813,Ridge,9.68969851478782,13.574095130839813,0.9155620643894002,-0.6353804217565401,ML,Ridge,9.68969851478782,0.06638845097456447,188.49095215986947,251.05199675769282,123.5172233743998,3D Christmas Stamps Stickers
22732,64,27,2.3703703703703702,1.1872552509789958,9.9375,197.0,Lumpy,Seasonal,Christmas,Gulf Source Co.,1.2717021276595746,0.7617957446808511,33.0,7.1,Naive,11.583333333333334,13.81725973797506,0.7055837563451777,0.09644670050761421,Ridge,14.121984994359144,18.658165527464597,0.8602224362046179,-0.7512311778413321,Statistical,Naive,11.583333333333334,0.0,36.0,45.781276595744686,18.35662978723405,3D Vintage Christmas Stickers
22733,64,27,2.3703703703703702,1.2170508916920397,9.796875,137.0,Lumpy,Seasonal,Christmas,Global Goods Ltd.,1.27125,0.635625,35.0,7.3,TSB,9.4031195957007,14.03671495268705,0.8236309134920321,-0.30282988726113,RandomForest,8.282352001617928,15.379082185825968,0.7254614891928112,-0.6756896977940483,ML,RandomForest,8.282352001617928,0.11919103896064553,54.90894996426398,69.80300264207058,34.90150132103529,3D Traditional Christmas Stickers
22734,65,29,2.2413793103448274,1.261359914560342,16.307692307692307,435.0,Lumpy,Seasonal,Christmas,Metro Wholesale,2.75125,1.5187010416666666,34.0,9.5,TSB,26.48289523010227,48.667544252977535,0.7305626270373039,-0.7199818715904386,Ridge,30.466259363267383,51.07084908937089,0.8404485341591003,-0.8404485341591003,Statistical,TSB,26.48289523010227,0.0,317.8403051593247,874.4581395695922,391.75373704047456,Ribbons Vintage Christmas
