Country,iso_year,iso_week,week_start,n_invoices,ATV,UPT,ASP,website_visitors,conversion_rate,footfall_aligned
Germany,2010,45,2010-11-08,5,101.50399999999999,70.8,1.4336723163841807,,,True
Germany,2010,46,2010-11-15,7,147.29285714285714,75.28571428571429,1.9564516129032257,,,True
Germany,2010,47,2010-11-22,8,112.32625,62.125,1.8080684104627767,,,True
Germany,2010,48,2010-11-29,10,99.158,52.6,1.8851330798479087,,,True
Germany,2010,49,2010-12-06,5,93.834,49.4,1.8994736842105264,,,True
Germany,2010,50,2010-12-17,8,100.87625,38.375,2.6286970684039086,,,True
Germany,2010,51,2010-12-20,3,197.00666666666666,115.0,1.7131014492753622,,,True
Germany,2011,1,2011-01-07,4,197.73999999999998,162.5,1.2168615384615384,,,True
Germany,2011,2,2011-01-10,6,65.21166666666666,68.5,0.9519951338199513,,,True
Germany,2011,3,2011-01-17,3,43.28333333333334,26.666666666666668,1.6231250000000002,,,True
Germany,2011,4,2011-01-24,10,109.80699999999999,62.3,1.7625521669341893,,,True
Germany,2011,5,2011-01-31,7,73.21857142857142,34.285714285714285,2.1355416666666667,,,True
Germany,2011,6,2011-02-09,4,115.86250000000001,46.5,2.4916666666666667,,,True
Germany,2011,7,2011-02-14,4,30.9625,9.75,3.1756410256410255,,,True
Germany,2011,8,2011-02-21,5,63.544,37.0,1.7174054054054053,,,True
Germany,2011,9,2011-03-01,3,78.74,39.333333333333336,2.001864406779661,,,True
Germany,2011,10,2011-03-07,6,87.44833333333334,48.5,1.8030584192439862,,,True
Germany,2011,11,2011-03-16,7,85.46428571428571,43.142857142857146,1.980960264900662,,,True
Germany,2011,12,2011-03-22,4,112.4825,50.75,2.2164039408866993,,,True
Germany,2011,13,2011-03-28,5,55.644000000000005,39.6,1.4051515151515153,,,True
Germany,2011,14,2011-04-04,4,106.77,53.0,2.0145283018867923,,,True
Germany,2011,15,2011-04-11,7,79.04142857142857,34.857142857142854,2.267581967213115,,,True
Germany,2011,16,2011-04-19,6,106.87833333333333,109.0,0.9805351681957186,,,True
Germany,2011,17,2011-04-27,3,132.78666666666666,76.66666666666667,1.7319999999999998,,,True
Germany,2011,18,2011-05-04,5,31.3,23.2,1.3491379310344829,,,True
Germany,2011,19,2011-05-09,11,195.08272727272725,104.45454545454545,1.8676327241079198,,,True
Germany,2011,20,2011-05-17,9,87.92,60.44444444444444,1.4545588235294118,,,True
Germany,2011,21,2011-05-23,10,60.925,25.6,2.3798828124999996,,,True
Germany,2011,22,2011-05-31,6,88.25,45.666666666666664,1.9324817518248176,,,True
Germany,2011,23,2011-06-06,4,126.17500000000001,43.5,2.9005747126436785,,,True
Germany,2011,24,2011-06-13,4,72.91,45.0,1.6202222222222222,,,True
Germany,2011,25,2011-06-20,4,94.97250000000001,68.5,1.3864598540145987,,,True
Germany,2011,26,2011-06-30,4,85.65,54.5,1.571559633027523,,,True
Germany,2011,27,2011-07-04,4,110.19749999999999,99.25,1.1103022670025189,,,True
Germany,2011,28,2011-07-12,6,66.13333333333334,52.0,1.271794871794872,,,True
Germany,2011,29,2011-07-19,11,92.88,58.18181818181818,1.5963749999999999,,,True
Germany,2011,30,2011-07-25,4,52.375,38.25,1.369281045751634,,,True
Germany,2011,31,2011-08-01,8,95.085,59.75,1.5913807531380753,,,True
Germany,2011,32,2011-08-08,1,123.03999999999999,76.0,1.6189473684210525,,,True
Germany,2011,33,2011-08-15,6,60.24333333333334,46.0,1.3096376811594204,,,True
Germany,2011,34,2011-08-22,12,50.615833333333335,44.583333333333336,1.1353084112149532,,,True
Germany,2011,35,2011-08-30,8,152.91125,71.625,2.134886561954625,,,True
Germany,2011,36,2011-09-06,7,76.45571428571428,74.42857142857143,1.0272360844529749,,,True
Germany,2011,37,2011-09-14,3,58.06666666666666,30.666666666666668,1.893478260869565,,,True
Germany,2011,38,2011-09-19,12,108.0725,61.333333333333336,1.7620516304347826,,,True
Germany,2011,39,2011-09-26,6,82.16833333333334,47.166666666666664,1.7420848056537104,,,True
Germany,2011,40,2011-10-05,15,105.02333333333333,83.4,1.2592725819344524,,,True
Germany,2011,41,2011-10-10,11,86.59636363636363,50.36363636363637,1.71942238267148,,,True
Germany,2011,42,2011-10-17,13,128.42000000000002,96.38461538461539,1.332370311252993,,,True
Germany,2011,43,2011-10-25,6,40.065000000000005,28.333333333333332,1.414058823529412,,,True
Germany,2011,44,2011-10-31,10,64.208,48.1,1.334885654885655,,,True
Germany,2011,45,2011-11-07,10,69.079,38.2,1.8083507853403138,,,True
Germany,2011,46,2011-11-14,21,107.32809523809523,56.285714285714285,1.9068443316412858,,,True
Germany,2011,47,2011-11-21,12,82.6225,47.5,1.739421052631579,,,True
Germany,2011,48,2011-11-28,13,71.4523076923077,34.46153846153846,2.0733928571428573,,,True
Germany,2011,49,2011-12-05,9,167.39555555555555,104.22222222222223,1.606140724946695,,,True
Greece,2009,50,2009-12-07,1,105.3,78.0,1.3499999999999999,,,True
Greece,2010,2,2010-01-14,1,221.35999999999999,140.0,1.581142857142857,,,True
Greece,2010,3,2010-01-21,1,772.38,146.0,5.29027397260274,,,True
Greece,2010,4,2010-01-25,1,70.80000000000001,24.0,2.9500000000000006,,,True
Greece,2010,9,2010-03-05,1,143.39000000000001,41.0,3.497317073170732,,,True
Greece,2010,17,2010-04-28,1,58.050000000000004,27.0,2.1500000000000004,,,True
Greece,2010,19,2010-05-12,1,103.1,70.0,1.4728571428571429,,,True
Greece,2010,20,2010-05-21,1,270.8,48.0,5.641666666666667,,,True
Greece,2010,26,2010-06-30,1,12.75,3.0,4.25,,,True
Greece,2010,34,2010-08-23,1,124.16999999999999,109.0,1.1391743119266053,,,True
Greece,2010,38,2010-09-22,1,246.36,68.0,3.6229411764705883,,,True
Greece,2010,40,2010-10-07,1,532.85,216.0,2.4668981481481485,,,True
Greece,2010,47,2010-11-23,1,113.24000000000001,56.0,2.0221428571428572,,,True
Greece,2011,4,2011-01-24,1,164.7,42.0,3.9214285714285713,,,True
Greece,2011,9,2011-03-04,1,69.6,52.0,1.3384615384615384,,,True
Greece,2011,14,2011-04-08,1,138.26000000000002,52.0,2.658846153846154,,,True
Greece,2011,28,2011-07-11,1,73.25999999999999,56.0,1.3082142857142856,,,True
Greece,2011,49,2011-12-06,1,60.7,14.0,4.335714285714286,,,True
Iceland,2010,43,2010-10-31,1,95.72,64.0,1.495625,,,True
Iceland,2010,49,2010-12-07,1,117.44,36.0,3.2622222222222224,,,True
Iceland,2011,4,2011-01-26,1,114.0,64.0,1.78125,,,True
Iceland,2011,14,2011-04-07,1,118.7,58.0,2.046551724137931,,,True
Iceland,2011,23,2011-06-09,1,40.199999999999996,36.0,1.1166666666666665,,,True
Iceland,2011,31,2011-08-02,1,84.75,21.0,4.035714285714286,,,True
Iceland,2011,44,2011-10-31,1,187.26,118.0,1.586949152542373,,,True
Iceland,2011,49,2011-12-07,1,33.68,40.0,0.842,,,True
Israel,2010,26,2010-07-01,1,415.8,120.0,3.4650000000000003,,,True
Israel,2010,45,2010-11-10,1,108.5,50.0,2.17,,,True
Israel,2011,7,2011-02-16,1,68.4,48.0,1.425,,,True
Israel,2011,28,2011-07-14,1,409.66,214.0,1.914299065420561,,,True
Israel,2011,33,2011-08-18,1,1036.79,753.0,1.376879150066401,,,True
Israel,2011,40,2011-10-04,1,43.17,41.0,1.0529268292682927,,,True
Italy,2009,51,2009-12-16,1,54.7,26.0,2.103846153846154,,,True
Italy,2010,9,2010-03-03,1,6.8,8.0,0.85,,,True
Italy,2010,10,2010-03-08,1,91.2,96.0,0.9500000000000001,,,True
Italy,2010,17,2010-04-28,2,52.64999999999999,39.0,1.3499999999999999,,,True
Italy,2010,18,2010-05-04,1,81.95,45.0,1.8211111111111111,,,True
Italy,2010,19,2010-05-10,1,245.4,67.0,3.662686567164179,,,True
Italy,2010,24,2010-06-14,1,15.0,12.0,1.25,,,True
Italy,2010,36,2010-09-08,1,30.0,24.0,1.25,,,True
Italy,2010,38,2010-09-22,1,95.39999999999999,84.0,1.1357142857142857,,,True
Italy,2010,42,2010-10-19,3,113.26666666666667,46.666666666666664,2.427142857142857,,,True
Italy,2010,43,2010-10-27,3,134.6833333333333,71.66666666666667,1.879302325581395,,,True
Italy,2010,44,2010-11-03,1,20.4,24.0,0.85,,,True
Italy,2010,45,2010-11-14,1,39.8,4.0,9.95,,,True
Italy,2010,46,2010-11-19,1,231.3,306.0,0.7558823529411766,,,True
Italy,2010,47,2010-11-26,1,85.80000000000001,36.0,2.3833333333333337,,,True
Italy,2010,48,2010-11-30,2,121.55000000000001,30.0,4.051666666666667,,,True
Italy,2010,51,2010-12-21,1,47.6,38.0,1.2526315789473685,,,True
Italy,2011,2,2011-01-13,1,107.55000000000001,69.0,1.5586956521739133,,,True
Italy,2011,3,2011-01-21,1,96.0,48.0,2.0,,,True
Italy,2011,4,2011-01-26,1,27.650000000000002,7.0,3.95,,,True
Italy,2011,7,2011-02-18,1,34.8,16.0,2.175,,,True
Italy,2011,9,2011-03-04,1,76.53,23.0,3.327391304347826,,,True
Italy,2011,11,2011-03-17,1,150.6,56.0,2.689285714285714,,,True
Italy,2011,13,2011-03-28,1,72.9,26.0,2.803846153846154,,,True
Italy,2011,14,2011-04-07,1,93.75,81.0,1.1574074074074074,,,True
Italy,2011,22,2011-05-31,1,94.9,38.0,2.4973684210526317,,,True
Italy,2011,23,2011-06-07,2,34.96,19.0,1.84,,,True
Italy,2011,30,2011-07-26,1,48.75,5.0,9.75,,,True
Italy,2011,31,2011-08-05,1,183.75,142.0,1.2940140845070423,,,True
Italy,2011,32,2011-08-10,1,103.56,104.0,0.9957692307692307,,,True
Italy,2011,34,2011-08-25,1,36.1,11.0,3.2818181818181817,,,True
Italy,2011,38,2011-09-20,1,65.0,14.0,4.642857142857143,,,True
Italy,2011,41,2011-10-13,1,25.5,6.0,4.25,,,True
Italy,2011,42,2011-10-18,1,148.44,102.0,1.4552941176470588,,,True
Italy,2011,43,2011-10-24,3,65.3,26.666666666666668,2.44875,,,True
Italy,2011,44,2011-10-31,2,84.285,31.5,2.6757142857142857,,,True
Italy,2011,46,2011-11-17,3,62.1,36.333333333333336,1.7091743119266054,,,True
Italy,2011,47,2011-11-21,4,89.83500000000001,37.25,2.4116778523489937,,,True
Japan,2010,5,2010-02-01,1,27.0,12.0,2.25,,,True
Japan,2010,8,2010-02-23,1,7.71,6.0,1.285,,,True
Japan,2010,25,2010-06-23,1,87.35,61.0,1.431967213114754,,,True
Japan,2010,26,2010-06-28,1,46.2,22.0,2.1,,,True
Japan,2010,27,2010-07-05,1,4.15,3.0,1.3833333333333335,,,True
Japan,2010,29,2010-07-23,1,271.9,190.0,1.4310526315789474,,,True
Japan,2010,36,2010-09-09,1,233.7,86.0,2.717441860465116,,,True
Japan,2010,41,2010-10-14,1,282.37,589.0,0.4794057724957555,,,True
Japan,2010,48,2010-12-05,1,133.84,60.0,2.2306666666666666,,,True
Japan,2010,49,2010-12-12,1,801.51,483.0,1.65944099378882,,,True
Japan,2011,5,2011-02-04,1,10.31,8.0,1.28875,,,True
Japan,2011,6,2011-02-09,1,510.12,320.0,1.594125,,,True
Japan,2011,9,2011-03-04,1,15.899999999999999,2.0,7.949999999999999,,,True
Japan,2011,10,2011-03-07,1,3.52,3.0,1.1733333333333333,,,True
Japan,2011,14,2011-04-05,1,894.3,370.0,2.417027027027027,,,True
Japan,2011,16,2011-04-18,1,274.56,576.0,0.4766666666666667,,,True
Japan,2011,25,2011-06-22,1,515.52,288.0,1.79,,,True
Japan,2011,30,2011-07-27,1,597.32,452.0,1.321504424778761,,,True
Japan,2011,43,2011-10-26,1,55.24,20.0,2.762,,,True
Japan,2011,46,2011-11-17,1,1628.22,612.0,2.6604901960784315,,,True
Korea,2010,37,2010-09-15,1,68.64000000000001,72.0,0.9533333333333336,,,True
Korea,2010,48,2010-11-29,1,127.98,102.0,1.2547058823529411,,,True
Lebanon,2011,4,2011-01-27,1,543.9,112.0,4.85625,,,True
Lithuania,2010,28,2010-07-14,1,249.51,245.0,1.0184081632653061,,,True
Lithuania,2010,44,2010-11-04,1,353.46000000000004,138.0,2.5613043478260873,,,True
Lithuania,2010,48,2010-12-05,2,226.79999999999998,80.0,2.835,,,True
Lithuania,2010,49,2010-12-08,1,63.0,30.0,2.1,,,True
Malta,2010,5,2010-02-01,1,150.13,99.0,1.5164646464646465,,,True
Malta,2010,34,2010-08-27,1,414.54,258.0,1.6067441860465117,,,True
Malta,2011,23,2011-06-08,1,154.47,105.0,1.471142857142857,,,True
Malta,2011,25,2011-06-22,1,30.0,24.0,1.25,,,True
Malta,2011,33,2011-08-15,1,203.48000000000002,84.0,2.4223809523809527,,,True
Malta,2011,34,2011-08-22,1,17.4,12.0,1.45,,,True
Malta,2011,46,2011-11-17,1,97.87,59.0,1.658813559322034,,,True
Netherlands,2009,49,2009-12-02,2,201.32999999999998,243.0,0.8285185185185184,,,True
Netherlands,2009,50,2009-12-08,1,23.4,10.0,2.34,,,True
Netherlands,2009,51,2009-12-16,2,921.92,758.0,1.2162532981530343,,,True
Netherlands,2010,3,2010-01-22,2,1010.5,764.0,1.3226439790575917,,,True
Netherlands,2010,4,2010-01-26,1,3623.56,2700.0,1.3420592592592593,,,True
Netherlands,2010,5,2010-02-03,1,45.0,12.0,3.75,,,True
Netherlands,2010,7,2010-02-18,2,1317.3300000000002,899.0,1.465328142380423,,,True
Netherlands,2010,8,2010-02-24,3,138.25,51.0,2.7107843137254903,,,True
Netherlands,2010,9,2010-03-02,1,370.98,318.0,1.1666037735849057,,,True
Netherlands,2010,10,2010-03-08,5,237.43199999999996,192.4,1.2340540540540539,,,True
Netherlands,2010,12,2010-03-25,4,272.375,199.5,1.3652882205513786,,,True
Netherlands,2010,13,2010-04-01,1,47.82,102.0,0.4688235294117647,,,True
Netherlands,2010,14,2010-04-08,2,54.85,32.0,1.7140625,,,True
Netherlands,2010,15,2010-04-13,2,54.775,52.5,1.0433333333333332,,,True
Netherlands,2010,16,2010-04-22,1,490.23,146.0,3.3577397260273973,,,True
Netherlands,2010,17,2010-04-30,2,342.355,294.5,1.1624957555178268,,,True
Netherlands,2010,18,2010-05-06,3,601.9866666666666,308.0,1.954502164502164,,,True
Netherlands,2010,19,2010-05-10,2,163.61,107.0,1.529065420560748,,,True
Netherlands,2010,21,2010-05-24,2,201.245,138.5,1.4530324909747292,,,True
Netherlands,2010,22,2010-06-03,2,356.45,266.0,1.3400375939849625,,,True
Netherlands,2010,24,2010-06-18,2,403.55,164.0,2.4606707317073173,,,True
Netherlands,2010,26,2010-06-28,3,247.02,219.33333333333334,1.1262310030395137,,,True
Netherlands,2010,27,2010-07-07,1,108.80000000000001,50.0,2.176,,,True
Netherlands,2010,28,2010-07-15,1,9.899999999999999,6.0,1.6499999999999997,,,True
Netherlands,2010,29,2010-07-19,2,159.58999999999997,79.0,2.020126582278481,,,True
Netherlands,2010,30,2010-07-26,2,121.535,75.0,1.6204666666666667,,,True
Netherlands,2010,31,2010-08-04,1,137.4,132.0,1.040909090909091,,,True
Netherlands,2010,32,2010-08-10,1,2730.2400000000002,2180.0,1.2524036697247707,,,True
Netherlands,2010,33,2010-08-17,2,795.73,427.0,1.863536299765808,,,True
Netherlands,2010,34,2010-08-24,2,37.175,46.0,0.8081521739130434,,,True
Netherlands,2010,35,2010-08-31,4,425.2425,308.25,1.3795377128953772,,,True
Netherlands,2010,36,2010-09-10,1,98.18,66.0,1.4875757575757578,,,True
Netherlands,2010,37,2010-09-14,3,588.33,403.6666666666667,1.4574649050371593,,,True
Netherlands,2010,38,2010-09-21,3,1038.013333333333,769.3333333333334,1.349237435008665,,,True
Netherlands,2010,39,2010-09-27,2,65.475,42.5,1.5405882352941176,,,True
Netherlands,2010,40,2010-10-08,1,153.24,132.0,1.160909090909091,,,True
Netherlands,2010,41,2010-10-13,2,1281.8999999999999,1342.0,0.9552160953800297,,,True
Netherlands,2010,42,2010-10-22,1,57.839999999999996,44.0,1.3145454545454545,,,True
Netherlands,2010,43,2010-10-25,1,84.03,57.0,1.4742105263157894,,,True
Netherlands,2010,44,2010-11-03,4,261.13,118.0,2.2129661016949154,,,True
Netherlands,2010,45,2010-11-08,2,179.23999999999998,149.0,1.202953020134228,,,True
Netherlands,2010,46,2010-11-17,2,537.3,396.0,1.3568181818181817,,,True
Netherlands,2010,47,2010-11-22,3,87.66000000000001,48.666666666666664,1.8012328767123291,,,True
Netherlands,2010,48,2010-11-29,5,342.228,213.2,1.6051969981238274,,,True
Netherlands,2010,51,2010-12-21,1,1126.52,1332.0,0.8457357357357357,,,True
Netherlands,2011,2,2011-01-14,1,1032.48,916.0,1.1271615720524018,,,True
Netherlands,2011,3,2011-01-19,2,897.48,777.0,1.155057915057915,,,True
Netherlands,2011,5,2011-01-31,1,22.04,32.0,0.68875,,,True
Netherlands,2011,6,2011-02-08,1,118.42,122.0,0.9706557377049181,,,True
Netherlands,2011,8,2011-02-21,3,1160.98,770.0,1.5077662337662339,,,True
Netherlands,2011,10,2011-03-09,1,42.099999999999994,34.0,1.2382352941176469,,,True
Netherlands,2011,11,2011-03-14,1,28.35,9.0,3.1500000000000004,,,True
Netherlands,2011,12,2011-03-22,3,16.89,28.333333333333332,0.5961176470588235,,,True
Netherlands,2011,13,2011-03-29,3,1116.1866666666667,666.6666666666666,1.6742800000000002,,,True
Netherlands,2011,14,2011-04-05,1,158.39999999999998,96.0,1.6499999999999997,,,True
Netherlands,2011,17,2011-04-28,1,101.76,96.0,1.06,,,True
Netherlands,2011,19,2011-05-11,3,787.7333333333332,486.6666666666667,1.6186301369863012,,,True
Netherlands,2011,20,2011-05-20,1,116.7,62.0,1.882258064516129,,,True
Netherlands,2011,21,2011-05-26,1,2047.6399999999999,1096.0,1.8682846715328465,,,True
Netherlands,2011,22,2011-05-31,5,165.99200000000002,93.6,1.7734188034188036,,,True
Netherlands,2011,23,2011-06-06,2,60.59,64.0,0.94671875,,,True
Netherlands,2011,24,2011-06-19,1,585.02,626.0,0.9345367412140575,,,True
Netherlands,2011,25,2011-06-20,2,36.875,23.5,1.5691489361702127,,,True
Netherlands,2011,26,2011-06-28,3,549.9066666666666,418.6666666666667,1.3134713375796176,,,True
Netherlands,2011,29,2011-07-20,1,2.9,2.0,1.45,,,True
Netherlands,2011,32,2011-08-09,3,1840.41,1368.0,1.3453289473684211,,,True
Netherlands,2011,34,2011-08-26,1,1107.68,816.0,1.3574509803921568,,,True
Netherlands,2011,36,2011-09-08,2,229.2,151.0,1.5178807947019868,,,True
Netherlands,2011,37,2011-09-13,1,1820.54,1030.0,1.767514563106796,,,True
Netherlands,2011,38,2011-09-19,3,401.59999999999997,241.66666666666666,1.6617931034482758,,,True
Netherlands,2011,40,2011-10-05,3,37.65666666666667,20.666666666666668,1.8220967741935485,,,True
Netherlands,2011,42,2011-10-18,5,1102.55,649.8,1.6967528470298554,,,True
Netherlands,2011,43,2011-10-27,2,428.9,366.0,1.1718579234972677,,,True
Netherlands,2011,44,2011-11-02,2,358.71,202.5,1.7714074074074073,,,True
Netherlands,2011,45,2011-11-10,1,1318.76,988.0,1.3347773279352226,,,True
Netherlands,2011,46,2011-11-20,1,35.04,36.0,0.9733333333333333,,,True
Netherlands,2011,47,2011-11-22,5,406.456,375.2,1.0833049040511729,,,True
Netherlands,2011,49,2011-12-07,2,1187.56,716.0,1.6586033519553072,,,True
Nigeria,2010,33,2010-08-20,1,17.55,28.0,0.6267857142857143,,,True
Norway,2009,50,2009-12-07,1,104.21,73.0,1.4275342465753424,,,True
Norway,2010,37,2010-09-16,1,196.14000000000001,110.0,1.7830909090909093,,,True
Norway,2010,44,2010-11-03,2,554.48,292.0,1.898904109589041,,,True
Norway,2010,48,2010-12-01,1,354.42,380.0,0.9326842105263158,,,True
Norway,2010,49,2010-12-08,1,427.16,362.0,1.1800000000000002,,,True
Norway,2011,5,2011-02-02,1,83.5,70.0,1.1928571428571428,,,True
Norway,2011,7,2011-02-16,1,54.35,13.0,4.180769230769231,,,True
Norway,2011,9,2011-03-01,1,48.85,7.0,6.978571428571429,,,True
Norway,2011,11,2011-03-17,1,17.4,12.0,1.45,,,True
Norway,2011,12,2011-03-22,1,17.700000000000003,6.0,2.9500000000000006,,,True
Norway,2011,25,2011-06-20,3,175.42999999999998,88.33333333333333,1.9859999999999998,,,True
Norway,2011,29,2011-07-22,1,81.95,35.0,2.3414285714285716,,,True
Norway,2011,32,2011-08-10,2,166.29500000000002,71.5,2.325804195804196,,,True
Norway,2011,35,2011-09-01,1,26.400000000000002,48.0,0.55,,,True
Norway,2011,36,2011-09-09,1,533.16,380.0,1.4030526315789473,,,True
Norway,2011,37,2011-09-15,1,12.48,6.0,2.08,,,True
Norway,2011,38,2011-09-19,2,466.40999999999997,209.0,2.231626794258373,,,True
Norway,2011,39,2011-09-28,1,19.9,2.0,9.95,,,True
Norway,2011,41,2011-10-12,1,74.9,6.0,12.483333333333334,,,True
Norway,2011,43,2011-10-27,3,207.41333333333333,110.66666666666667,1.8742168674698794,,,True
Norway,2011,44,2011-11-03,2,37.379999999999995,16.0,2.3362499999999997,,,True
Norway,2011,46,2011-11-18,1,167.05,69.0,2.4210144927536232,,,True
Norway,2011,47,2011-11-25,1,283.04,104.0,2.721538461538462,,,True
Norway,2011,48,2011-11-30,1,497.71999999999997,336.0,1.4813095238095237,,,True
Norway,2011,49,2011-12-05,3,657.68,596.0,1.103489932885906,,,True
Poland,2009,49,2009-12-03,1,11.9,2.0,5.95,,,True
Poland,2010,25,2010-06-24,1,200.42,100.0,2.0042,,,True
Poland,2010,26,2010-07-01,1,62.95,29.0,2.170689655172414,,,True
Poland,2010,34,2010-08-26,1,193.1,122.0,1.5827868852459015,,,True
Poland,2010,36,2010-09-06,2,76.075,48.5,1.5685567010309278,,,True
Poland,2010,45,2010-11-12,2,37.14,23.0,1.6147826086956523,,,True
Poland,2011,3,2011-01-17,1,145.55,43.0,3.3848837209302327,,,True
Poland,2011,5,2011-02-04,1,82.80000000000001,24.0,3.4500000000000006,,,True
Poland,2011,6,2011-02-08,1,60.5,58.0,1.043103448275862,,,True
Poland,2011,11,2011-03-15,1,69.4,16.0,4.3375,,,True
Poland,2011,14,2011-04-05,1,159.1,130.0,1.2238461538461538,,,True
Poland,2011,18,2011-05-05,1,40.7,34.0,1.197058823529412,,,True
Poland,2011,21,2011-05-25,2,85.975,51.5,1.6694174757281552,,,True
Poland,2011,22,2011-06-03,1,25.0,4.0,6.25,,,True
Poland,2011,24,2011-06-16,1,42.900000000000006,10.0,4.290000000000001,,,True
Poland,2011,28,2011-07-13,2,44.45,21.0,2.1166666666666667,,,True
Poland,2011,31,2011-08-03,1,41.3,14.0,2.9499999999999997,,,True
Poland,2011,36,2011-09-05,2,73.025,33.0,2.212878787878788,,,True
Poland,2011,44,2011-11-02,2,125.49000000000001,63.0,1.991904761904762,,,True
Portugal,2009,50,2009-12-08,1,44.099999999999994,14.0,3.1499999999999995,,,True
Portugal,2010,5,2010-02-01,1,45.300000000000004,24.0,1.8875000000000002,,,True
Portugal,2010,9,2010-03-02,1,78.60000000000001,26.0,3.0230769230769234,,,True
Portugal,2010,12,2010-03-24,1,200.69,98.0,2.047857142857143,,,True
Portugal,2010,17,2010-04-29,1,27.04,16.0,1.69,,,True
Portugal,2010,20,2010-05-23,1,45.45,11.0,4.131818181818182,,,True
Portugal,2010,23,2010-06-09,1,132.75,87.0,1.5258620689655173,,,True
Portugal,2010,25,2010-06-22,2,67.825,21.5,3.1546511627906977,,,True
Portugal,2010,26,2010-06-28,1,173.05,77.0,2.2474025974025977,,,True
Portugal,2010,27,2010-07-08,1,44.2,10.0,4.42,,,True
Portugal,2010,34,2010-08-26,1,13.52,8.0,1.69,,,True
Portugal,2010,35,2010-09-03,1,7.800000000000001,12.0,0.65,,,True
Portugal,2010,36,2010-09-06,1,65.33,52.0,1.2563461538461538,,,True
Portugal,2010,37,2010-09-16,2,61.995000000000005,42.0,1.4760714285714287,,,True
Portugal,2010,39,2010-09-30,1,45.900000000000006,17.0,2.7,,,True
Portugal,2010,40,2010-10-08,1,41.1,18.0,2.283333333333333,,,True
Portugal,2010,41,2010-10-11,3,109.11,66.66666666666667,1.63665,,,True
Portugal,2010,43,2010-10-28,1,142.56,182.0,0.7832967032967033,,,True
Portugal,2010,44,2010-11-03,1,15.0,12.0,1.25,,,True
Portugal,2010,45,2010-11-09,2,78.84,18.0,4.38,,,True
Portugal,2010,46,2010-11-16,1,106.2,36.0,2.95,,,True
Portugal,2010,47,2010-11-24,2,60.125,27.5,2.1863636363636365,,,True
Portugal,2010,49,2010-12-06,4,56.22,27.0,2.082222222222222,,,True
Portugal,2010,50,2010-12-17,1,71.1,34.0,2.091176470588235,,,True
Portugal,2011,1,2011-01-09,2,83.54,40.0,2.0885000000000002,,,True
Portugal,2011,3,2011-01-18,1,330.24,168.0,1.9657142857142857,,,True
Portugal,2011,4,2011-01-26,1,157.28,56.0,2.8085714285714287,,,True
Portugal,2011,8,2011-02-21,1,75.89999999999999,42.0,1.807142857142857,,,True
Portugal,2011,9,2011-02-28,1,39.0,20.0,1.95,,,True
Portugal,2011,10,2011-03-08,1,307.14,146.0,2.103698630136986,,,True
Portugal,2011,12,2011-03-23,1,36.0,16.0,2.25,,,True
Portugal,2011,13,2011-03-28,2,82.5,38.0,2.1710526315789473,,,True
Portugal,2011,14,2011-04-08,1,100.4,80.0,1.2550000000000001,,,True
Portugal,2011,15,2011-04-13,1,205.6,112.0,1.8357142857142856,,,True
Portugal,2011,19,2011-05-12,1,95.25,57.0,1.6710526315789473,,,True
Portugal,2011,23,2011-06-07,2,56.6,21.0,2.6952380952380954,,,True
Portugal,2011,24,2011-06-15,1,51.25,11.0,4.659090909090909,,,True
Portugal,2011,28,2011-07-13,2,108.3,80.0,1.35375,,,True
Portugal,2011,29,2011-07-20,1,115.5,70.0,1.65,,,True
Portugal,2011,33,2011-08-15,1,170.9,180.0,0.9494444444444444,,,True
Portugal,2011,35,2011-09-02,1,13.6,16.0,0.85,,,True
Portugal,2011,38,2011-09-22,2,126.315,95.5,1.3226701570680628,,,True
Portugal,2011,40,2011-10-06,2,126.795,79.0,1.605,,,True
Portugal,2011,41,2011-10-11,3,182.98000000000002,122.0,1.4998360655737706,,,True
Portugal,2011,42,2011-10-17,2,126.215,32.5,3.883538461538462,,,True
Portugal,2011,44,2011-11-03,1,30.6,12.0,2.5500000000000003,,,True
Portugal,2011,45,2011-11-07,2,48.43,38.0,1.2744736842105262,,,True
Portugal,2011,46,2011-11-14,2,47.175,20.5,2.301219512195122,,,True
Portugal,2011,47,2011-11-21,3,106.14999999999999,47.0,2.258510638297872,,,True
Portugal,2011,48,2011-12-02,1,259.67999999999995,234.0,1.1097435897435894,,,True
Portugal,2011,49,2011-12-05,3,62.949999999999996,22.333333333333332,2.8186567164179106,,,True
RSA,2010,5,2010-02-03,1,162.84,104.0,1.5657692307692308,,,True
RSA,2011,41,2011-10-13,1,137.53,49.0,2.806734693877551,,,True
Saudi Arabia,2011,8,2011-02-24,1,48.480000000000004,20.0,2.4240000000000004,,,True
Singapore,2010,17,2010-04-27,1,193.15,77.0,2.5084415584415587,,,True
Singapore,2010,36,2010-09-06,3,62.48,38.0,1.6442105263157893,,,True
Singapore,2011,4,2011-01-25,1,104.22,122.0,0.8542622950819672,,,True
Singapore,2011,14,2011-04-05,1,464.15999999999997,430.0,1.0794418604651161,,,True
Singapore,2011,29,2011-07-18,1,962.02,748.0,1.2861229946524064,,,True
Singapore,2011,41,2011-10-14,1,136.86,124.0,1.1037096774193549,,,True
Spain,2009,49,2009-12-04,1,118.08,216.0,0.5466666666666666,,,True
Spain,2009,51,2009-12-17,1,732.24,216.0,3.39,,,True
